base_model,sae_config,l0,r2_recon,alive_features_l3,dict_sizes,top_k_values,coherence_score,specificity_score,top10_coherence_mean,top50_coherence_mean,top10_specificity_mean,top50_specificity_mean,M_config,monosemanticity_top50_mean,mean_sparse_roc_auc,mean_dense_roc_auc,n_targets_kept,mean_n_features_50pct,mean_n_features_60pct,mean_n_features_70pct,mean_n_features_80pct,mean_n_features_90pct,mean_n_features_100pct,mean_roc_auc_n1,mean_roc_auc_n2,mean_roc_auc_n3,mean_roc_auc_n5,mean_roc_auc_n10,mean_roc_auc_n20,mean_roc_auc_n30,mean_roc_auc_n50,mean_roc_auc_n75,mean_roc_auc_n100
biomedparse_random,D_16_64_256_1024_K_5_5_5_5,4.620462417602539,0.5986089110374451,19.505624771118164,16_64_256_1024,5_5_5_5,0.1388208859954217,0.2179797818535968,0.3325203695065445,0.2468464992789908,0.3339485430769313,0.2179797818535968,0.0648735269613989,0.0446915028512791,0.6269963587788742,0.7347125569949243,24,1.0,1.0833333333333333,9.458333333333334,17.958333333333332,67.41666666666667,95.875,0.5979373330438392,0.6069341882305265,0.6082295511431984,0.6195487103639056,0.623848452344988,0.6248663338551408,0.6248855892537472,0.624885616173879,0.624885616173879,0.6248862420327049
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,9.981919288635254,0.6340792179107666,41.65471267700195,32_128_512_2048,10_10_10_10,0.1349422649075164,0.1602095428901649,0.3913592786010768,0.2474753224354756,0.3078801179291113,0.1602095428901649,0.0785866892563156,0.0386128380934505,0.6326224615338769,0.7347125569949243,24,1.0,1.125,9.291666666666666,21.83333333333333,67.83333333333333,95.875,0.5960641998039341,0.6128234002242557,0.6096962972184531,0.6223256485974714,0.6233840944028355,0.6232604982283911,0.6230126781968487,0.6230485060849037,0.6230486949614339,0.6230486369372762
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,79.1795654296875,0.8178406357765198,318.70086669921875,32_128_512_2048,10_20_40_80,0.1241269371775521,0.2017643036877874,0.5905441813998753,0.4330134125865168,0.7618164453906922,0.632277749968072,0.2172547881106531,0.1207137388895735,0.6534583767327936,0.7347125569949243,24,1.0,1.125,5.375,14.458333333333334,58.16666666666666,95.875,0.6044441242241002,0.6042108833744911,0.6197116222268163,0.6240787923032486,0.6310888418391135,0.6321499075869771,0.6384024644152267,0.639092805153,0.6387872942800913,0.6365116343745493
biomedparse_random,D_32_128_512_2048_K_20_20_20_20,19.547870635986328,0.664959192276001,77.81505584716797,32_128_512_2048,20_20_20_20,0.123855726892502,0.2166962620060363,0.4626708576455712,0.2921147303208709,0.7037268589715783,0.2995344973838316,0.1459986731535215,0.0650380498101879,0.6364951264290154,0.7347125569949243,24,1.0,1.375,9.25,18.791666666666668,60.41666666666666,95.875,0.6042684322507562,0.609022709908449,0.6105171470564952,0.6054940905249931,0.6264852693691417,0.6282009030357448,0.6283941891320991,0.6282596580659532,0.6281209679193293,0.6282718113061454
biomedparse_random,D_32_128_512_2048_K_20_40_80_160,157.668212890625,0.8608853816986084,545.2735595703125,32_128_512_2048,20_40_80_160,0.1155910050619258,0.2032912224774631,0.5832847082614899,0.4625039822641346,0.8038399617701474,0.7016675941833408,0.2616945432202442,0.1687889761043174,0.6617167236953452,0.7347125569949243,24,1.0,1.0,2.75,16.958333333333332,46.958333333333336,95.875,0.6162281199680937,0.6237545958814901,0.6265459881163299,0.633426618941293,0.6231816935939712,0.6274297004701112,0.6411492427142655,0.6367596564936546,0.6447772334182292,0.6425802321969666
biomedparse_random,D_32_128_512_2048_K_30_30_30_30,30.664350509643555,0.6996642351150513,131.0787353515625,32_128_512_2048,30_30_30_30,0.1323873318021006,0.1728168101264759,0.5357998758720026,0.3455804789703752,0.6693376310145216,0.2864965235543592,0.1378138341837617,0.0686955416435913,0.6421699862356595,0.7347125569949243,24,1.0,1.0416666666666667,5.541666666666667,15.208333333333334,47.833333333333336,95.875,0.6007863426511482,0.618393089874487,0.625630197576789,0.6276509579307751,0.6321219816968605,0.6335946955975855,0.633809241512869,0.6328525061810143,0.6331474286794768,0.6319940364053043
biomedparse_random,D_32_128_512_2048_K_30_60_120_240,236.4207000732422,0.8964056372642517,776.576171875,32_128_512_2048,30_60_120_240,0.1066812016790335,0.2212767759274095,0.608857395251592,0.4830482851949831,0.8182528875076874,0.7422967656534334,0.278795248743063,0.1991632890505243,0.664076687770664,0.7347125569949243,24,1.0,1.0,4.333333333333333,11.041666666666666,47.75,95.875,0.5925474722005605,0.6238619325855029,0.6307124674511226,0.6323969308481864,0.6348347726762769,0.6388612234381076,0.6430606597111314,0.643657462897931,0.6442804718258398,0.6445069502536159
biomedparse_random,D_32_128_512_2048_K_5_10_20_40,39.341529846191406,0.7535508275032043,174.18319702148438,32_128_512_2048,5_10_20_40,0.1294246241956544,0.1856712794424775,0.5615884250485235,0.3587837133308252,0.712520155462536,0.3614306062483397,0.1598618109851308,0.0828933554633194,0.6413607201990047,0.7347125569949243,24,1.0,1.0416666666666667,9.291666666666666,18.125,59.16666666666666,95.91666666666669,0.5938367543892952,0.6145066826903368,0.6172595306844973,0.6233970322306215,0.6299262553264499,0.6317956030676016,0.6319666242653895,0.6304235639425068,0.6305056279440503,0.6317588729811313
biomedparse_random,D_32_128_512_2048_K_5_5_5_5,4.918244361877441,0.6017318367958069,22.669208526611328,32_128_512_2048,5_5_5_5,0.1469500640764184,0.1602706404331692,0.3348052698911892,0.2573994953725216,0.2046175147283961,0.1602706404331692,0.0523484446720719,0.0390213803052112,0.6146658483913361,0.7347125569949243,24,1.0,5.125,13.416666666666666,25.75,71.29166666666667,100.0,0.5960837983579675,0.6075885666720237,0.6070373682652007,0.6104119890793188,0.611075132150036,0.611153145155447,0.6110016305174012,0.6110016305174012,0.6110016305174012,0.6110016305174012
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,10.055041313171388,0.6205177903175354,43.63984298706055,64_256_1024_4096,10_10_10_10,0.1249299636866828,0.1852231844109919,0.4057574596628547,0.2357996643305307,0.3874859986016129,0.1852231844109919,0.0671893861376439,0.0378612085848725,0.6367370689383021,0.7347125569949243,24,1.0,1.0416666666666667,9.416666666666666,17.875,75.45833333333333,95.875,0.600859327345903,0.6064858612606089,0.6214514576213843,0.6292151016187071,0.6321609550907573,0.6318079745789992,0.6316447858489959,0.6315200405592941,0.6315200405592941,0.6315200405592941
biomedparse_random,D_64_256_1024_4096_K_10_20_40_80,78.02156829833984,0.8274639844894409,335.0167541503906,64_256_1024_4096,10_20_40_80,0.117060802828054,0.1893650651767889,0.5823993447754119,0.4031935011463033,0.7554037287710594,0.5911510392640126,0.1916342368386027,0.1125768468345888,0.6434344491945583,0.7347125569949243,24,1.0,1.0416666666666667,9.25,18.666666666666668,55.54166666666666,95.875,0.5955942676661673,0.6135727710429147,0.6213900822113163,0.6142521384640718,0.6309301938024353,0.6333358603431349,0.6341334868305621,0.6346598584714918,0.6345618745772456,0.634722776109443
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,19.682641983032227,0.6888207197189331,92.40953063964844,64_256_1024_4096,20_20_20_20,0.1483340073070657,0.163931640189413,0.5535290765100056,0.339125651034216,0.504671659319638,0.2276968098907627,0.0946985338002002,0.0556940477295742,0.6350193439058921,0.7347125569949243,24,1.0,1.0416666666666667,9.333333333333334,21.875,60.333333333333336,95.875,0.6006555360992348,0.6071674737558527,0.6029576309019369,0.6220688843474365,0.6275235774226059,0.6293178900623073,0.6293611683380217,0.6295383916553084,0.6295844679547851,0.6295828953856983
biomedparse_random,D_64_256_1024_4096_K_20_40_80_160,156.89358520507812,0.8789936900138855,611.225341796875,64_256_1024_4096,20_40_80_160,0.116782146060764,0.2074405733243118,0.6176194938686158,0.4780423028767108,0.7829832150776526,0.7242339032825648,0.2361157379047287,0.1756820135295375,0.6520977385682788,0.7347125569949243,24,1.0,1.2916666666666667,3.583333333333333,15.041666666666666,48.333333333333336,95.875,0.5739083997420945,0.6052057293923432,0.6061144278671292,0.6192856469994584,0.6367116575634945,0.6382166817795306,0.639365693893803,0.6427639421740008,0.6313006409180429,0.6432085200265621
biomedparse_random,D_64_256_1024_4096_K_30_30_30_30,29.84376335144043,0.6943152546882629,121.06786346435548,64_256_1024_4096,30_30_30_30,0.1199407033515,0.1757981974027447,0.4310248132670919,0.3093862836203641,0.6336740749262886,0.2840460204714522,0.1244441377455088,0.0630946477699113,0.6454940126214924,0.7347125569949243,24,1.0,1.0416666666666667,5.333333333333333,14.125,66.08333333333333,95.875,0.6085031001786323,0.6055761974764725,0.6146902111037148,0.6280611413982684,0.6330569558721577,0.6358127705800557,0.6360519773499655,0.6363057444424648,0.636061796839302,0.6361482538683578
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,236.0276641845703,0.9114020466804504,856.427001953125,64_256_1024_4096,30_60_120_240,0.1062675487284853,0.2215132973860848,0.5907556746403376,0.4855743082248503,0.8195205728425877,0.7552311158275532,0.2748036410146264,0.2022603237581348,0.6639578692972129,0.7347125569949243,24,1.0,1.0,1.4166666666666667,11.458333333333334,43.04166666666666,95.875,0.6041368520525779,0.6136893869616855,0.6347873368386823,0.633967743364806,0.6386237369641653,0.6320211928774381,0.6470029605910242,0.6451979525363967,0.6488925294153728,0.6496690243861613
biomedparse_random,D_64_256_1024_4096_K_5_10_20_40,39.38267517089844,0.7592321038246155,183.29055786132807,64_256_1024_4096,5_10_20_40,0.1203389531425932,0.1594694051540337,0.5276647537325818,0.3551817410356468,0.5862149801476729,0.2798366431087575,0.0927361629305135,0.0589566083572222,0.6354995124142843,0.7347125569949243,24,1.0,1.0833333333333333,9.333333333333334,18.375,60.16666666666666,95.875,0.605018754508252,0.6088077119211376,0.611410640499699,0.6206282958029266,0.6274370446174876,0.6278168784691585,0.6272203078666972,0.6288979735830428,0.6290289725322921,0.6289604455768285
biomedparse_random,D_64_256_1024_4096_K_5_5_5_5,5.076651096343994,0.601649820804596,15.914772987365724,64_256_1024_4096,5_5_5_5,0.1252347877186021,0.2642632609605073,0.2934486641734838,0.2320191498707841,0.3766217609696102,0.2642632609605073,0.0751111253316804,0.0537211415182525,0.6236185293289213,0.7347125569949243,24,1.0,5.208333333333333,9.708333333333334,30.0,75.83333333333333,95.875,0.5899699660823217,0.6032546804280238,0.6180153950675492,0.6186136440758306,0.6201953195611827,0.6104158779711201,0.6104158779711201,0.6104158779711201,0.6104158779711201,0.6104158779711201
dinov3,D_128_512_2048_8192_K_10_10_10_10,10.24569606781006,0.6575606465339661,909.3087158203124,128_512_2048_8192,10_10_10_10,0.0745838155835859,0.2929114400472997,0.97604020330641,0.828150888674789,0.920309033686472,0.8278278459664671,0.8387880548787059,0.6286789862825857,0.7482465223130231,0.9118156529804852,30,1.0,7.7894736842105265,11.0,40.26315789473684,100.0,100.0,0.6097684236974468,0.6499938860532083,0.6665242743527579,0.6747547424280095,0.6973742753168886,0.7038195977444026,0.7118159492115864,0.7263425110121815,0.7136987012564844,0.7110918720398423
dinov3,D_128_512_2048_8192_K_10_20_40_80,81.22785186767578,0.7568344473838806,3220.745849609375,128_512_2048_8192,10_20_40_80,0.0812844716059021,0.2376050933859278,0.9977907722526126,0.8902972340070536,0.8866543188084757,0.8186656860568304,0.8469389153096764,0.6430297943027894,0.848425918164152,0.9118156529804852,30,1.0,1.3157894736842106,3.684210526315789,15.157894736842104,45.31578947368421,94.84210526315788,0.6042957417264428,0.683439827933274,0.6913413029356218,0.7164401556400329,0.7339873585108316,0.7859879114576993,0.797837511101525,0.8064423724182547,0.8131652768627272,0.8192900279329002
dinov3,D_128_512_2048_8192_K_20_20_20_20,19.612598419189453,0.6729140281677246,1353.3255615234375,128_512_2048_8192,20_20_20_20,0.0796833312996677,0.2748578347292948,1.0,0.8620823473665449,0.9125263030812076,0.8205727667127097,0.8843740694728448,0.6369586667889799,0.8017949046064066,0.9118156529804852,30,1.0,1.2333333333333334,12.733333333333333,35.96666666666667,71.53333333333333,100.0,0.61851312767808,0.6764547215699928,0.6904293707551026,0.7014958637931976,0.7109491315083496,0.741329535035761,0.7369845992136838,0.7449511591973305,0.7622539887693771,0.7652611803262219
dinov3,D_128_512_2048_8192_K_20_40_80_160,162.6774139404297,0.8065541386604309,3838.463623046875,128_512_2048_8192,20_40_80_160,0.0743819825791671,0.2254912363700467,0.95355348666509,0.8452688722163438,0.8663785939765761,0.7608171316544009,0.7792021348704357,0.5341654198106779,0.8687962267634547,0.9118156529804852,30,1.0,1.8,4.033333333333333,24.4,45.1,97.66666666666669,0.6333940665958037,0.6795070485931197,0.716650872882087,0.7373526758885058,0.7671829996274939,0.8091725566524698,0.8184483888040415,0.8298744420369868,0.8350615465653811,0.8192175657944759
dinov3,D_128_512_2048_8192_K_30_30_30_30,29.50263977050781,0.6870829463005066,1737.56689453125,128_512_2048_8192,30_30_30_30,0.0785838033265587,0.2649261263624399,1.0,0.8679699002239439,0.8684964215539963,0.8039319599526807,0.8554675868410561,0.6050426861570438,0.8176784485692158,0.9118156529804852,30,1.0,1.2333333333333334,3.3,26.366666666666667,55.3,100.0,0.6128468289110607,0.6621561735012311,0.7020736954880491,0.7179070568230614,0.7562161169887329,0.7777848666442927,0.7835976722984807,0.7889572701837974,0.7925371806265658,0.7961905379318731
dinov3,D_128_512_2048_8192_K_30_60_120_240,247.2975616455078,0.8407958745956421,3749.867431640625,128_512_2048_8192,30_60_120_240,0.0680477059219158,0.222968972921534,0.9618334175480736,0.8486959842211671,0.8824447542298458,0.7754958119764609,0.8057408817843678,0.5165816842663283,0.8678404231537079,0.9118156529804852,30,1.0,1.1666666666666667,4.833333333333333,15.133333333333333,45.56666666666667,94.03333333333332,0.6627227005764573,0.7058265700155586,0.7235268383974475,0.7398915115151853,0.785130670637328,0.8134150822390345,0.8247947719454808,0.8414131354421531,0.849261246708586,0.8522559538032211
dinov3,D_128_512_2048_8192_K_5_10_20_40,41.18982696533203,0.7155439257621765,2450.162109375,128_512_2048_8192,5_10_20_40,0.0864059450019442,0.2557243192736635,1.0,0.8987250782483155,0.9370237519939628,0.8589165807822841,0.8843740694728448,0.7137940081809869,0.8482593490392873,0.9118156529804852,30,1.0,1.3666666666666667,6.633333333333334,25.933333333333334,46.6,96.83333333333331,0.6358194240235128,0.6740607297333855,0.705442521427272,0.7434087859001492,0.7509725358637499,0.790656653187941,0.7993752625058754,0.8079696672602888,0.8102944167212606,0.8114136570843982
dinov3,D_128_512_2048_8192_K_5_5_5_5,5.329041957855225,0.6496153473854065,571.6561889648438,128_512_2048_8192,5_5_5_5,0.0684249912701103,0.3024191835163874,0.9330059420069056,0.7228726338214345,0.8946882152016146,0.7542542245304937,0.8100502265498208,0.4678565851083903,0.6770830938129939,0.9118156529804852,30,1.0,8.266666666666667,41.2,86.06666666666666,100.0,100.0,0.5659373380423778,0.6091638571904937,0.6279511806328972,0.619014902675074,0.6415813340316796,0.6415532028610572,0.6388496916908987,0.647373646432636,0.6481885640146258,0.647620531106676
dinov3,D_16_64_256_1024_K_10_10_10_10,10.644352912902832,0.6643060445785522,423.8303833007813,16_64_256_1024,10_10_10_10,0.0979492627107476,0.2997653225387247,0.9341789997948542,0.7099370036158297,0.9158063030356004,0.7480081942574976,0.8302497348645677,0.4740020725766405,0.7862967410845951,0.9118156529804852,30,1.1,2.0,6.766666666666667,38.1,79.66666666666667,100.0,0.5675326958547724,0.6225430526750906,0.6798129739458655,0.6980626820092133,0.7311156405493491,0.7451200562538239,0.7545566187991531,0.763318815967877,0.7632263162775498,0.7631384496523493
dinov3,D_16_64_256_1024_K_10_20_40_80,84.0307388305664,0.7471707463264465,955.5371704101562,16_64_256_1024,10_20_40_80,0.1050474017871945,0.2780587889677551,0.8896813187334274,0.6988830443695185,0.8660399586030213,0.7130286703324187,0.6994033569899529,0.4019217982579307,0.8495581502046449,0.9118156529804852,30,1.0,1.1,2.566666666666667,22.83333333333333,44.86666666666667,95.86666666666666,0.6803960901154896,0.6903707645534819,0.7318978747109018,0.7692425750656153,0.7905945160149703,0.7778067503524827,0.8056168011160894,0.8142562231964341,0.8321661090977308,0.824825328688869
dinov3,D_16_64_256_1024_K_5_10_20_40,42.37947082519531,0.7129518985748291,843.017333984375,16_64_256_1024,5_10_20_40,0.1220147300929084,0.2815855624505179,0.9352888034449685,0.7821578866806296,0.8719465463988403,0.7486185250756079,0.7864322632070856,0.4706988854283755,0.8492181889931093,0.9118156529804852,30,1.0,1.2333333333333334,2.9,22.0,45.36666666666667,97.66666666666669,0.6230486585699603,0.6665879685915213,0.719645443657304,0.7476732791971553,0.7687308732075533,0.7961695884642102,0.8047161438526437,0.8096579341876147,0.8118515419043335,0.8139381916540803
dinov3,D_16_64_256_1024_K_5_5_5_5,5.374076843261719,0.6525166630744934,273.3478698730469,16_64_256_1024,5_5_5_5,0.085672360008641,0.3099767609420124,0.8368404516908858,0.6167791109946039,0.8529366884965952,0.691184136483811,0.6943319698083684,0.3561055836728914,0.7261933802002207,0.9118156529804852,30,1.1333333333333333,2.6666666666666665,23.03333333333333,56.43333333333333,97.0,100.0,0.5560425854498064,0.5903644400331867,0.6061399786101099,0.6493136848858754,0.6767608535919988,0.7050708862371,0.7080424160955697,0.7138497924468418,0.7021216631927335,0.695542297835109
dinov3,D_32_128_512_2048_K_10_10_10_10,10.346709251403809,0.6605474352836609,550.0344848632812,32_128_512_2048,10_10_10_10,0.0889979164438986,0.2960322368675892,0.96,0.7641613008065355,0.8869664005324965,0.7785098331108432,0.8315852249787643,0.5151450153962326,0.7576193565173708,0.9118156529804852,30,1.0,1.7333333333333334,14.6,43.46666666666667,75.73333333333333,100.0,0.620038138603362,0.6666467201148654,0.668009213023956,0.715606077745314,0.7349954305653805,0.7457095545860727,0.7470217821346598,0.7521014572346368,0.7256571604969845,0.7382013643443757
dinov3,D_32_128_512_2048_K_10_20_40_80,83.68843841552734,0.7502380013465881,1591.889892578125,32_128_512_2048,10_20_40_80,0.1040753322461763,0.264739292790489,0.9474640516440074,0.791152625007762,0.8613806835088308,0.7522705288664446,0.7476708596296759,0.4999228233838906,0.8476422722631747,0.9118156529804852,30,1.0,1.4666666666666666,3.3666666666666667,23.0,46.93333333333333,93.56666666666666,0.6325380787506488,0.6727478567070536,0.7050911170420747,0.7450285549235677,0.7685893431559653,0.8078497005706387,0.8187135556670688,0.8170006638980234,0.8220372027338334,0.8236146107968718
dinov3,D_32_128_512_2048_K_20_20_20_20,20.51186180114746,0.6795852184295654,831.9537963867188,32_128_512_2048,20_20_20_20,0.0956208699051013,0.2827170791547099,0.9826839424504172,0.8130556202646759,0.905128883133952,0.7862303795756052,0.8470588560816363,0.5396722027647499,0.817263671197416,0.9118156529804852,30,1.0,1.1666666666666667,9.7,33.46666666666667,66.6,100.0,0.6251546534940415,0.6611305252228127,0.6876674045901542,0.7207217534915767,0.753468053181074,0.7719025991258035,0.7635123229860076,0.7844618591691821,0.7862807734299277,0.7841379625601117
dinov3,D_32_128_512_2048_K_20_40_80_160,167.95352172851562,0.7969818711280823,1769.9072265625,32_128_512_2048,20_40_80_160,0.0877185173391075,0.2562192978976949,0.8484359350469377,0.7308237219254174,0.8245225898064072,0.6995814701866907,0.5694023776146635,0.3754692345055491,0.8598594407399373,0.9118156529804852,30,1.0,1.2,2.7666666666666666,15.166666666666666,43.53333333333333,93.7,0.6654827569545216,0.7021823023115601,0.7372484261154473,0.7613395433518629,0.7874866807259074,0.8138978725385895,0.8237095258199515,0.8317086419843559,0.8404739329651959,0.8450656971301346
dinov3,D_32_128_512_2048_K_30_30_30_30,30.85760498046875,0.6925798654556274,1029.7181396484375,32_128_512_2048,30_30_30_30,0.105539247407824,0.2750990927776021,0.9786685203181372,0.847281609343158,0.91606573848899,0.7998501376085931,0.8690349401646275,0.5751105537329803,0.8239689026639554,0.9118156529804852,30,1.0333333333333334,1.2333333333333334,3.6666666666666665,27.83333333333333,55.43333333333333,100.0,0.6295825790527831,0.6786489070921152,0.7023536765367436,0.7309810109874509,0.7602915327898301,0.792399913057184,0.7945122024157815,0.78255222680702,0.8013902976312007,0.8047267868726592
dinov3,D_32_128_512_2048_K_30_60_120_240,251.47146606445312,0.8307912349700928,1793.05078125,32_128_512_2048,30_60_120_240,0.0763286680452829,0.2578787319707379,0.8893152309126323,0.7451543210364051,0.8522536467652776,0.7256155039222653,0.6706351525572832,0.4266804428276781,0.8669614736031969,0.9118156529804852,30,1.0333333333333334,1.2333333333333334,3.4,9.0,43.266666666666666,94.66666666666669,0.646804673917117,0.6974440702320376,0.7058796207490919,0.7530604091819846,0.7963777009043267,0.8250559529418245,0.8330487579584206,0.845552667654397,0.8525954951784451,0.8566792142978306
dinov3,D_32_128_512_2048_K_5_10_20_40,41.66703796386719,0.7119721174240112,1265.5096435546875,32_128_512_2048,5_10_20_40,0.1124874060910543,0.2739148002716131,0.954752562708325,0.8314442047410541,0.8710703597007601,0.7953890296019052,0.7781717225551121,0.5526438385953933,0.8280893885773317,0.9118156529804852,30,1.0,1.2,2.933333333333333,23.6,48.23333333333333,97.33333333333331,0.6394449534355297,0.6820704314554861,0.7123941508143059,0.7194978469318837,0.7592449408932979,0.7843340676953281,0.7794130031602677,0.813379727346057,0.7907876006929851,0.7929195749811168
dinov3,D_32_128_512_2048_K_5_5_5_5,5.285081386566162,0.6490640044212341,324.8743896484375,32_128_512_2048,5_5_5_5,0.0835814017161724,0.2979817708664859,0.885438317987654,0.6879181654751301,0.905370092044403,0.7050339951912246,0.7553773432640027,0.408203249339148,0.7113020236885453,0.9118156529804852,30,1.0333333333333334,1.3666666666666667,18.8,78.66666666666667,96.73333333333332,100.0,0.5918799490984721,0.637727267609934,0.6461570399970776,0.667779944944278,0.6728891690487492,0.6849098035198886,0.6874956525522798,0.6813429194050052,0.6790838601224415,0.6787399216996437
dinov3,D_64_256_1024_4096_K_10_10_10_10,9.840874671936035,0.6567423939704895,678.972412109375,64_256_1024_4096,10_10_10_10,0.0741698378696341,0.2898812925466525,0.9053518898288409,0.7622626532846027,0.906958379204702,0.7952055784086416,0.7899129506431515,0.5525573414666859,0.7301865829239749,0.9118156529804852,30,1.0,3.033333333333333,18.73333333333333,58.46666666666667,93.66666666666669,100.0,0.5979493106210846,0.6437917787619917,0.6614433416967852,0.686646316452321,0.6892320766593784,0.698678954583443,0.6987880310297444,0.70930356511925,0.7018489761509578,0.6993384697472512
dinov3,D_64_256_1024_4096_K_10_20_40_80,82.2351303100586,0.7531695365905762,2321.519775390625,64_256_1024_4096,10_20_40_80,0.0971895195747713,0.2490616699181383,0.9866100980175864,0.8691117990712326,0.8809598143802487,0.797793663818812,0.8528634850941913,0.5899841557539763,0.8549657861275298,0.9118156529804852,30,1.0,1.4444444444444444,3.0,17.555555555555557,56.11111111111112,100.0,0.5688519368192443,0.6042427243354822,0.6514501746010788,0.7031813993946225,0.7290125046311521,0.7581205905415119,0.7762653731409517,0.7946907338629691,0.801488304036527,0.8075148506221698
dinov3,D_64_256_1024_4096_K_20_20_20_20,20.19915771484375,0.6747048497200012,1084.6922607421875,64_256_1024_4096,20_20_20_20,0.0835383085277922,0.2745945635578423,0.9774074061711632,0.8101967481672762,0.9138283892666555,0.7936032557968699,0.8733179997560008,0.5599872957854436,0.8001917900392714,0.9118156529804852,30,1.0,1.2333333333333334,14.0,43.46666666666667,78.2,100.0,0.6075167971488217,0.6501437098174885,0.6690809155276191,0.6830943707306272,0.7158484051021812,0.7366249297847188,0.7463427757518009,0.7586054286401545,0.7631517490183182,0.7531619521798439
dinov3,D_64_256_1024_4096_K_20_40_80_160,166.11595153808594,0.8021821975708008,2717.156982421875,64_256_1024_4096,20_40_80_160,0.0794121257049815,0.2402840361231646,0.9061801663372252,0.7966094047129154,0.8497086490323753,0.7570077627282324,0.7006942010969535,0.4596797417363609,0.8710488110919451,0.9118156529804852,30,1.0,1.2,3.1,16.133333333333333,46.66666666666666,97.66666666666669,0.6251064203629043,0.6937417351738787,0.6941094214467115,0.7246527870309403,0.7722330554124518,0.7925768527578804,0.807312210152633,0.8334098371340056,0.827292220139176,0.831241646759899
dinov3,D_64_256_1024_4096_K_30_30_30_30,30.45013236999512,0.6854430437088013,1310.6485595703125,64_256_1024_4096,30_30_30_30,0.0861967613680349,0.2696958311579848,0.962471274667316,0.8174116474754282,0.874688508676619,0.7861122823645013,0.7760378185465386,0.550070202173134,0.8251588947275091,0.9118156529804852,30,1.0,1.3,4.5,32.36666666666667,67.76666666666667,96.7,0.6281431003003548,0.6708433453988883,0.707261656670455,0.7139747142842727,0.7377523565383685,0.7486188792501363,0.7709371431386667,0.7652715940559013,0.7856157247324369,0.787095021421989
dinov3,D_64_256_1024_4096_K_30_60_120_240,249.4818420410156,0.8352069854736328,2860.913818359375,64_256_1024_4096,30_60_120_240,0.0728395039230085,0.237375509707433,0.9520338253180188,0.8110045422861972,0.8669066006429235,0.7711969382902889,0.7792753516872282,0.5285182799463423,0.8763892392336238,0.9118156529804852,30,1.0,1.2333333333333334,2.3,15.2,45.7,94.5,0.6148234829497041,0.6859623014882553,0.7182486955768621,0.7604901551889426,0.7909061357920468,0.8171700524751082,0.8282012455330844,0.8372149705873404,0.8456305972204926,0.8490241405846911
dinov3,D_64_256_1024_4096_K_5_10_20_40,41.64616012573242,0.7140050530433655,1800.04736328125,64_256_1024_4096,5_10_20_40,0.0975182358736459,0.256735058626557,0.9977777779102326,0.8877436637315487,0.8870403382304046,0.8148420564426107,0.8542038877483238,0.633231658951692,0.8468994638149518,0.9118156529804852,30,1.0,1.2,4.833333333333333,28.933333333333334,45.8,100.0,0.6326674789293745,0.6769384372707431,0.7138988047457069,0.749465121646719,0.7546084193943252,0.7924811555924374,0.8008794428397698,0.7836808942536482,0.8030539333554673,0.8066700321585504
dinov3,D_64_256_1024_4096_K_5_5_5_5,5.496540069580078,0.6547845005989075,530.6966552734375,64_256_1024_4096,5_5_5_5,0.0838263144177761,0.3065958624895387,0.9634061316649118,0.7434704649647077,0.9049904527215554,0.7691103190875929,0.836605660384554,0.498156986820763,0.722186663933022,0.9118156529804852,30,1.0,2.2,32.233333333333334,71.66666666666667,100.0,100.0,0.5514971159672494,0.5791930447063526,0.5945908420565407,0.638312517961293,0.6545439670434658,0.678234930133932,0.6801896201931951,0.6829099395358099,0.685368732825328,0.6833319465038266
