base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
dinov3,D_64_256_1024_4096_K_5_5_5_5,modality,mri,0.9999988773533854,0.8510871623590297,205,0.8364951284138382,50.0,1.0,2.0,5.0,20.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,modality,ct,0.9999988773533854,0.8510871623590297,205,0.8364951232403515,50.0,1.0,2.0,5.0,20.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,sex,f,0.7794585532718565,0.5114505828278758,17,0.5134264785519909,1.0,1.0,1.0,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,sex,m,0.7794585541787611,0.5114505824877864,17,0.513426478665354,1.0,1.0,1.0,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,slice_orientation,x,0.997039143561166,0.8809815960877971,114,0.8448459701429167,30.0,1.0,1.0,3.0,10.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,slice_orientation,y,0.9942353283582572,0.8612709559100132,114,0.8317331182921712,100.0,1.0,1.0,2.0,20.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,slice_orientation,z,0.9990998532053704,0.8951720183042504,114,0.875431360030416,100.0,1.0,1.0,2.0,10.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,age_group,<40,0.9079896107759272,0.5937623211045412,42,0.562057770725911,5.0,1.0,3.0,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,age_group,>=80,0.907989515418022,0.5937623211045412,42,0.5620577509966891,5.0,1.0,3.0,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,kvp,80.0,0.8741140917406829,0.6604861386215521,63,0.6418842147153463,50.0,1.0,1.0,5.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,kvp,120.0,0.8741140941833413,0.6604861264082598,63,0.6418842086087003,50.0,1.0,1.0,5.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,institute,B,0.342489243133592,0.5,266,0.6217708199638872,100.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_5_5_5_5,institute,C,0.518766425902744,0.5069944172030892,266,0.5741938120342177,100.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_5_5_5_5,institute,F,0.2547690435704865,0.4201248970838863,266,0.5565829306379466,3.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_5_5_5_5,institute,G,0.4044737323000989,0.4030743631148596,266,0.6138392708105807,5.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_5_5_5_5,institute,H,,,266,,,,,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,institute,I,,,266,0.5567834452429886,100.0,,,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,institute,J,,,266,0.6629624342105378,100.0,,,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,manufacturer,ge,0.9940383437917618,0.7953807433451676,272,0.8521018461606522,75.0,1.0,20.0,20.0,50.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,manufacturer,philips,0.8243538605135607,0.5955287624655268,272,0.6176754893891614,100.0,1.0,1.0,10.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,manufacturer,siemens,0.8360573738971662,0.6090995685073827,272,0.6006116213797388,100.0,1.0,1.0,100.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,scanner_model,Achieva,0.95399687602165,0.7529944526032288,284,0.5727015147662464,2.0,1.0,2.0,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,scanner_model,Avanto_fit,0.9860195897387332,0.8087398173187129,284,0.8129540720543929,75.0,1.0,1.0,5.0,75.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,scanner_model,Skyra,0.9919789612498288,0.8343188970615143,284,0.6826048515306392,20.0,1.0,5.0,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_abdominal,gallbladder,0.9046499632540534,0.7201201648108495,164,0.7076845317436616,100.0,1.0,1.0,5.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_abdominal,kidney_left,0.9450146209106866,0.740196192583531,164,0.731690789605262,20.0,1.0,2.0,5.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_abdominal,liver,0.9507727124345676,0.7294135005986364,164,0.7040531227622993,100.0,1.0,3.0,20.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_abdominal,spleen,0.932144860489393,0.7314994660930247,164,0.7211072280492531,30.0,1.0,2.0,10.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_abdominal,prostate,0.955297877507173,0.8233442701372582,164,0.818853972181227,50.0,1.0,1.0,2.0,5.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_head_and_neck,brain,0.9812913955231076,0.8747432422031602,114,0.8540427842968762,75.0,1.0,2.0,3.0,10.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_thoracic,heart,0.969656777757568,0.8231412572842743,103,0.8072544024878132,100.0,1.0,1.0,5.0,20.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_thoracic,sternum,0.9665183760696462,0.8410605668084239,103,0.8289830924039139,50.0,1.0,2.0,5.0,10.0,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_thoracic,clavicula_left,0.9412795980316572,0.7691259249451682,103,0.7470135994109282,30.0,1.0,1.0,5.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,organs_thoracic,clavicula_right,0.9462643461384276,0.7712670236870547,103,0.7479589315586515,75.0,1.0,1.0,5.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,pathology,inflammation,0.6725498724671937,0.4595895199702424,89,0.4628816343666116,2.0,1.0,1.0,,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,pathology,tumor,0.7311028113872937,0.5488123592363057,89,0.5332086771099224,50.0,1.0,1.0,10.0,,,
dinov3,D_64_256_1024_4096_K_5_5_5_5,pathology,trauma,0.7579848728309351,0.5662272207565215,89,0.5393204446716464,75.0,1.0,1.0,30.0,,,
