base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_16_64_256_1024_K_10_10_10_10,modality,mri,0.9999886502324216,0.97352620107857,69,0.9786217354083135,100.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_16_64_256_1024_K_10_10_10_10,modality,ct,0.9999886510946694,0.97352620107857,69,0.9786217354083135,100.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_16_64_256_1024_K_10_10_10_10,sex,f,0.8275105199227091,0.5445112524748574,17,0.5320009773030132,5.0,1.0,1.0,,,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,sex,m,0.8275105201494352,0.5445112524748574,17,0.5320009773030132,5.0,1.0,1.0,,,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,slice_orientation,x,0.9960688500398044,0.7849819926456651,41,0.7250761794457712,3.0,1.0,1.0,2.0,,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,slice_orientation,y,0.9923278712661368,0.7326089221558324,41,0.7061738319324643,3.0,1.0,1.0,2.0,,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,slice_orientation,z,0.9990929701278904,0.8690523303357629,41,0.8492651581853955,3.0,1.0,1.0,1.0,2.0,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,age_group,<40,0.9404653369771802,0.6495327373850057,23,0.6286961965460327,5.0,1.0,2.0,,,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,age_group,>=80,0.940465340265384,0.6495327373850057,23,0.6286961965460327,5.0,1.0,2.0,,,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,kvp,80.0,0.877703306006336,0.7325442740397042,41,0.7288629080406015,20.0,1.0,1.0,1.0,1.0,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,kvp,120.0,0.8777033096703237,0.7325442740397042,41,0.7288629080406015,20.0,1.0,1.0,1.0,1.0,,
biomedparse,D_16_64_256_1024_K_10_10_10_10,institute,B,0.5556141110158075,0.5,98,0.7417268542461608,50.0,1.0,1.0,1.0,1.0,1.0,5.0
