base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_64_256_1024_4096_K_30_30_30_30,modality,mri,0.9999886502324216,0.9967456190517966,187,0.9970388462423818,5.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,modality,ct,0.9999886510946694,0.9967456190517966,187,0.9970388462423818,5.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,sex,f,0.8275105199227091,0.5143156463140282,35,0.5165914036785182,1.0,1.0,1.0,,,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,sex,m,0.8275105201494352,0.5143156463140282,35,0.5165914036785182,1.0,1.0,1.0,,,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,slice_orientation,x,0.9960688500398044,0.9144618043140376,92,0.8420193196102961,92.0,1.0,1.0,2.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,slice_orientation,y,0.9923278712661368,0.839816184091877,92,0.8172108384404808,30.0,1.0,1.0,2.0,5.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,slice_orientation,z,0.9990929701278904,0.9530671793129564,92,0.9392002286779765,92.0,1.0,1.0,1.0,1.0,2.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,age_group,<40,0.9404653369771802,0.7367883709968891,56,0.7308492044345845,30.0,1.0,1.0,5.0,,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,age_group,>=80,0.940465340265384,0.7367883709968891,56,0.7308492044345846,30.0,1.0,1.0,5.0,,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,kvp,80.0,0.877703306006336,0.7100812008069957,73,0.7075774893095831,10.0,1.0,1.0,1.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,kvp,120.0,0.8777033096703237,0.7100812008069958,73,0.7075774880882538,10.0,1.0,1.0,1.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,institute,B,0.5556141110158075,0.5,250,0.8432343245007781,100.0,1.0,1.0,1.0,1.0,2.0,3.0
biomedparse,D_64_256_1024_4096_K_30_30_30_30,institute,C,0.5926474824201644,0.5,250,0.758576546461004,30.0,1.0,1.0,1.0,1.0,3.0,3.0
biomedparse,D_64_256_1024_4096_K_30_30_30_30,institute,F,0.2649838428447016,0.5,250,0.5680997623523119,50.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_30_30_30_30,institute,G,0.4408712203389369,0.5,250,0.6526237485533053,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_30_30_30_30,institute,H,,,250,,,,,,,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,institute,I,,,250,0.7035973886024788,100.0,,,,,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,institute,J,,,250,0.7465391849533466,75.0,,,,,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,manufacturer,ge,0.9852162208922532,0.9866317513634664,265,0.9865429120941289,10.0,1.0,1.0,1.0,1.0,2.0,5.0
biomedparse,D_64_256_1024_4096_K_30_30_30_30,manufacturer,philips,0.9088828567502408,0.7201010000362613,265,0.775847960151052,75.0,2.0,3.0,3.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,manufacturer,siemens,0.8975092151946638,0.7209829418057354,265,0.703308990179729,100.0,1.0,5.0,10.0,,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,scanner_model,Achieva,0.499124559555378,0.5,277,0.9818178232824606,75.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_30_30_30_30,scanner_model,Avanto_fit,0.9900600482502137,0.9876078021902972,277,0.9847999593676771,50.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,scanner_model,Skyra,0.9896107024798428,0.9857400258054372,277,0.9826465481839288,30.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_abdominal,gallbladder,0.9230989970648432,0.8151935882042656,197,0.79353723615576,75.0,1.0,1.0,1.0,3.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_abdominal,kidney_left,0.958224971627166,0.8225295785445066,197,0.8041044887437583,100.0,1.0,1.0,1.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_abdominal,liver,0.9621466063486708,0.8408064401182406,197,0.8198550490521205,100.0,1.0,1.0,2.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_abdominal,spleen,0.9501525224927166,0.7771482256222704,197,0.7605930012665603,20.0,1.0,1.0,2.0,20.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_abdominal,prostate,0.963539826989697,0.8904235109702674,197,0.8819689194578104,75.0,1.0,1.0,1.0,2.0,10.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_head_and_neck,brain,0.9832604906549566,0.9239080009269768,184,0.907616959786457,75.0,1.0,1.0,1.0,2.0,10.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_thoracic,heart,0.974274692967562,0.8657805543354286,100,0.8422080606250351,100.0,1.0,1.0,3.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_thoracic,sternum,0.9728801264679908,0.8562294997739928,100,0.8416370174040131,75.0,1.0,1.0,3.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_thoracic,clavicula_left,0.947846833684862,0.7976613982564336,100,0.7811857749460889,100.0,1.0,1.0,2.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,organs_thoracic,clavicula_right,0.9516989666921486,0.8118004068408684,100,0.794061663617135,75.0,1.0,1.0,2.0,10.0,,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,pathology,inflammation,0.7383596670294129,0.6701359660026889,192,0.7072337843567259,3.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,pathology,tumor,0.7651059250612842,0.6929637850806184,192,0.7285529141572296,10.0,1.0,1.0,1.0,1.0,3.0,
biomedparse,D_64_256_1024_4096_K_30_30_30_30,pathology,trauma,0.8300346830202989,0.7548841296555386,192,0.7232001554807503,75.0,1.0,1.0,2.0,10.0,,
