base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_128_512_2048_8192_K_20_40_80_160,institute,J,,,1675,0.7473058879867638,5,,,,,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,manufacturer,ge,0.9852162208922532,0.9867149431208692,1749,0.9877807564410234,50,1.0,1.0,3.0,3.0,5.0,30.0
biomedparse,D_128_512_2048_8192_K_20_40_80_160,manufacturer,philips,0.9088828567502408,0.7670814642180361,1749,0.7804232214758196,20,1.0,1.0,5.0,10.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,manufacturer,siemens,0.8975092151946638,0.7926966562146414,1749,0.792218051665347,100,1.0,1.0,5.0,10.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,scanner_model,Achieva,0.499124559555378,0.9832333694856852,1256,0.981186904199727,100,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_128_512_2048_8192_K_20_40_80_160,scanner_model,Avanto_fit,0.9900600482502137,0.991559421642409,1256,0.9912953553859529,100,1.0,1.0,1.0,1.0,1.0,50.0
biomedparse,D_128_512_2048_8192_K_20_40_80_160,scanner_model,Skyra,0.9896107024798428,0.990919884553196,1256,0.9905991699973842,30,1.0,1.0,1.0,1.0,1.0,20.0
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,gallbladder,0.9230989970648432,0.8504091975289287,1211,0.8251964124847955,100,1.0,2.0,5.0,10.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,kidney_left,0.958224971627166,0.842458917298207,1211,0.8081597377022754,100,1.0,1.0,5.0,20.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,liver,0.9621466063486708,0.8752981602541752,1211,0.8332189652810955,100,1.0,1.0,1.0,10.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,spleen,0.9501525224927166,0.8214105814730983,1211,0.7812577735855514,100,1.0,1.0,2.0,50.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,prostate,0.963539826989697,0.8961225666347904,1211,0.8749418001574865,100,1.0,1.0,3.0,5.0,50.0,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_head_and_neck,brain,0.9832604906549566,0.9593950253649972,990,0.9277958587138364,100,1.0,1.0,1.0,5.0,20.0,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_thoracic,heart,0.974274692967562,0.9020249165586348,541,0.8662444982011914,100,1.0,1.0,3.0,20.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_thoracic,sternum,0.9728801264679908,0.8713371891104822,541,0.83790402145296,100,1.0,2.0,2.0,5.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_thoracic,clavicula_left,0.947846833684862,0.8481236608327081,541,0.8246868566427926,100,1.0,1.0,1.0,5.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,organs_thoracic,clavicula_right,0.9516989666921486,0.858308512041009,541,0.8302500267811824,100,1.0,1.0,1.0,10.0,,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,pathology,inflammation,0.7383596670294129,0.6753831693429649,1146,0.7140494370750883,1,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,pathology,tumor,0.7651059250612842,0.7159174354798006,1146,0.7062247924390342,10,1.0,1.0,1.0,1.0,10.0,
biomedparse,D_128_512_2048_8192_K_20_40_80_160,pathology,trauma,0.8300346830202989,0.7579420845309662,1146,0.6886659609474388,100,1.0,1.0,5.0,50.0,,
