base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_64_256_1024_4096_K_30_60_120_240,modality,mri,0.9999886502324216,0.9999225882562168,981,0.9999157963304238,100.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,modality,ct,0.9999886510946694,0.9999225891184648,981,0.9999157963304237,100.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,sex,f,0.8275105199227091,0.5830852025486284,172,0.5441609722696931,50.0,1.0,5.0,,,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,sex,m,0.8275105201494352,0.5830852025486285,172,0.5441609722696931,50.0,1.0,5.0,,,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,slice_orientation,x,0.9960688500398044,0.9698155844573336,509,0.897781848652337,100.0,1.0,1.0,2.0,2.0,100.0,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,slice_orientation,y,0.9923278712661368,0.9174270062743975,509,0.8516375641921172,100.0,1.0,1.0,2.0,3.0,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,slice_orientation,z,0.9990929701278904,0.9748601660648948,509,0.9554621818463129,100.0,1.0,2.0,2.0,2.0,3.0,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,age_group,<40,0.9404653369771802,0.7896385895266282,372,0.7463120116322965,50.0,1.0,3.0,10.0,,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,age_group,>=80,0.940465340265384,0.7896385895266282,372,0.7463120116322965,50.0,1.0,3.0,10.0,,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,kvp,80.0,0.877703306006336,0.7612900163027911,379,0.7190318721008392,100.0,1.0,1.0,1.0,30.0,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,kvp,120.0,0.8777033096703237,0.7612900163027911,379,0.7190318721008392,100.0,1.0,1.0,1.0,30.0,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,institute,B,0.5556141110158075,0.5,1788,0.8364013711569582,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_30_60_120_240,institute,C,0.5926474824201644,0.5,1788,0.7852085044745154,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_30_60_120_240,institute,F,0.2649838428447016,0.5,1788,0.727544278698352,50.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_30_60_120_240,institute,G,0.4408712203389369,0.5,1788,0.587611580518671,75.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_30_60_120_240,institute,H,,,1788,,,,,,,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,institute,I,,,1788,0.7177177258268154,100.0,,,,,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,institute,J,,,1788,0.7547246510317265,100.0,,,,,,
biomedparse,D_64_256_1024_4096_K_30_60_120_240,manufacturer,ge,0.9852162208922532,0.6322330366871174,1832,0.9898816232950394,20.0,1.0,1.0,1.0,2.0,3.0,5.0
biomedparse,D_64_256_1024_4096_K_30_60_120_240,manufacturer,philips,0.9088828567502408,0.7339085086865362,1832,0.755546705097782,75.0,2.0,2.0,20.0,50.0,,
