base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
dinov3,D_64_256_1024_4096_K_10_10_10_10,modality,mri,0.9999988773533854,0.7897540409914943,232,0.7969831617631544,30.0,1.0,3.0,5.0,,,
dinov3,D_64_256_1024_4096_K_10_10_10_10,modality,ct,0.9999988773533854,0.789754041853742,232,0.796983151416181,30.0,1.0,3.0,5.0,,,
dinov3,D_64_256_1024_4096_K_10_10_10_10,sex,f,0.7794585532718565,0.5497779761631476,33,0.5457812694736496,75.0,1.0,1.0,30.0,,,
dinov3,D_64_256_1024_4096_K_10_10_10_10,sex,m,0.7794585541787611,0.5497779644867515,33,0.5457812710607326,75.0,1.0,1.0,30.0,,,
dinov3,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,x,0.997039143561166,0.9430343835323552,131,0.920287220228212,100.0,1.0,1.0,1.0,2.0,5.0,
dinov3,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,y,0.9942353283582572,0.9065440482760454,131,0.8805888913190085,100.0,1.0,1.0,1.0,2.0,,
dinov3,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,z,0.9990998532053704,0.9409546682692804,131,0.919642042869366,100.0,1.0,1.0,1.0,1.0,5.0,
dinov3,D_64_256_1024_4096_K_10_10_10_10,age_group,<40,0.9079896107759272,0.5969512440093122,59,0.5846412946988785,75.0,1.0,1.0,,,,
dinov3,D_64_256_1024_4096_K_10_10_10_10,age_group,>=80,0.907989515418022,0.596951227568294,59,0.5846413144281003,75.0,1.0,1.0,,,,
dinov3,D_64_256_1024_4096_K_10_10_10_10,kvp,80.0,0.8741140917406829,0.6118201244866692,92,0.591167382390025,92.0,1.0,1.0,,,,
dinov3,D_64_256_1024_4096_K_10_10_10_10,kvp,120.0,0.8741140941833413,0.6118201159373645,92,0.5911674019312928,92.0,1.0,1.0,,,,
