base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,modality,mri,0.908355988261538,0.8009073411010637,284,0.8009646452265284,10.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,modality,ct,0.9083559899860336,0.8009073350653293,284,0.8009646452265282,10.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,sex,f,0.4972126495046317,0.4620983795316178,21,0.4714525861800216,1.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,sex,m,0.4972126497313578,0.4620983774910826,21,0.47145258618002167,1.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,slice_orientation,x,0.9019243587399068,0.6203789427650782,153,0.5908154669699381,5.0,1.0,3.0,,,,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,slice_orientation,y,0.824168477956946,0.6743019150279959,153,0.6532323857369742,5.0,1.0,1.0,1.0,,,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,slice_orientation,z,0.9643511514912086,0.7109436323831259,153,0.6865135380352252,5.0,1.0,1.0,5.0,,,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,age_group,<40,0.6560129219563477,0.5777517846741682,49,0.6132455721427965,2.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,age_group,>=80,0.6560129055153296,0.5777517715213536,49,0.6132456411950729,2.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,kvp,80.0,0.6439536948164979,0.5779265772038117,83,0.5840884982980289,2.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,kvp,120.0,0.6439536997018149,0.5779265796464701,83,0.5840885434872105,2.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,institute,B,0.6503711708484589,0.5793090492651725,351,0.578846349469429,2.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,institute,C,0.5003331847805159,0.5,351,0.604391061122062,3.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,institute,F,0.32093055614844,0.5295155662503641,351,0.6223265676392113,10.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_128_512_2048_8192_K_10_20_40_80,institute,G,0.3815789999508892,0.511490421841435,351,0.6019646894751984,100.0,1.0,1.0,1.0,1.0,1.0,2.0
