base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
dinov3,D_128_512_2048_8192_K_10_20_40_80,institute,J,,,1722,0.6444189475531737,75,,,,,,
dinov3,D_128_512_2048_8192_K_10_20_40_80,manufacturer,ge,0.9940383437917618,0.9874954186503252,1837,0.9880639968011642,75,1.0,1.0,1.0,1.0,2.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,manufacturer,philips,0.8243538605135607,0.6961818259580091,1837,0.6685577965458833,100,1.0,1.0,10.0,100.0,,
dinov3,D_128_512_2048_8192_K_10_20_40_80,manufacturer,siemens,0.8360573738971662,0.7146797209464482,1837,0.6794531860037435,75,1.0,1.0,20.0,75.0,,
dinov3,D_128_512_2048_8192_K_10_20_40_80,scanner_model,Achieva,0.95399687602165,0.5,1911,0.9837515762598402,2,1.0,2.0,2.0,2.0,2.0,2.0
dinov3,D_128_512_2048_8192_K_10_20_40_80,scanner_model,Avanto_fit,0.9860195897387332,0.9899352856821066,1911,0.9807494962244724,75,1.0,1.0,1.0,1.0,2.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,scanner_model,Skyra,0.9919789612498288,0.9779890564073788,1911,0.9803311946263973,100,1.0,3.0,3.0,3.0,20.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_abdominal,gallbladder,0.9046499632540534,0.8832127846624905,1201,0.8667510872419821,100,1.0,1.0,2.0,10.0,10.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_abdominal,kidney_left,0.9450146209106866,0.9153641777331532,1201,0.890566385618685,100,1.0,1.0,2.0,3.0,30.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_abdominal,liver,0.9507727124345676,0.9133319940322652,1201,0.8734858286369223,100,1.0,1.0,1.0,10.0,75.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_abdominal,spleen,0.932144860489393,0.8941546644067567,1201,0.8615844860138784,100,1.0,1.0,2.0,10.0,50.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_abdominal,prostate,0.955297877507173,0.9217566089776696,1201,0.9072186187585484,100,1.0,1.0,1.0,5.0,20.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_head_and_neck,brain,0.9812913955231076,0.975319665780851,544,0.9629063753342954,100,1.0,1.0,1.0,2.0,5.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_thoracic,heart,0.969656777757568,0.942301755769047,737,0.9132366055997074,100,1.0,2.0,5.0,10.0,50.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_thoracic,sternum,0.9665183760696462,0.9423277159882496,737,0.9109445493086474,100,1.0,3.0,10.0,20.0,50.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_thoracic,clavicula_left,0.9412795980316572,0.9081153991036746,737,0.8724049582206895,100,1.0,1.0,2.0,5.0,50.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,organs_thoracic,clavicula_right,0.9462643461384276,0.9090490571075692,737,0.8778570254021968,100,1.0,1.0,2.0,5.0,75.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,pathology,inflammation,0.6725498724671937,0.5935237936507294,639,0.6115632608917141,20,1.0,1.0,1.0,1.0,20.0,
dinov3,D_128_512_2048_8192_K_10_20_40_80,pathology,tumor,0.7311028113872937,0.6884008829972958,639,0.6287680855373307,20,1.0,1.0,2.0,5.0,,
dinov3,D_128_512_2048_8192_K_10_20_40_80,pathology,trauma,0.7579848728309351,0.6939519809295899,639,0.6749299911465699,75,1.0,1.0,2.0,20.0,,
