base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,slice_orientation,x,0.9019243587399068,0.5624488611698699,30,0.55197123069108,30.0,1.0,10.0,,,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,slice_orientation,y,0.824168477956946,0.6336788247069453,30,0.6318590057818486,10.0,1.0,1.0,1.0,,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,slice_orientation,z,0.9643511514912086,0.6338973958898946,30,0.6278093098895079,30.0,1.0,1.0,,,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,age_group,<40,0.6560129219563477,0.5819684553549642,27,0.5862097908512429,3.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,age_group,>=80,0.6560129055153296,0.5819684520667606,27,0.5862097283753737,3.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,kvp,80.0,0.6439536948164979,0.5802400202623405,24,0.583866161417418,5.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,kvp,120.0,0.6439536997018149,0.5802399933930974,24,0.5838661968359659,5.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,institute,B,0.6503711708484589,0.5,54,0.5566883250143715,54.0,1.0,1.0,1.0,5.0,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,institute,C,0.5003331847805159,0.5,54,0.5959424129025298,54.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,institute,F,0.32093055614844,0.5,54,0.602993743556612,10.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,institute,G,0.3815789999508892,0.5,54,0.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,institute,H,,,54,,,,,,,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,institute,I,,,54,0.5395201922159266,50.0,,,,,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,institute,J,,,54,0.5600064445620422,20.0,,,,,,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,manufacturer,ge,0.3421438413476522,0.8808090178803035,54,0.881381358510551,10.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,manufacturer,philips,0.5347236673407256,0.5072658649960197,54,0.5322214232745962,3.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,manufacturer,siemens,0.5707678017232872,0.5379350508261692,54,0.5360351248572628,20.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,scanner_model,Achieva,0.4995158871423901,0.5752845570644982,53,0.5754043268656949,53.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,scanner_model,Avanto_fit,0.6982829652797995,0.710132121056945,53,0.7103927468892233,5.0,1.0,1.0,1.0,1.0,1.0,2.0
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,scanner_model,Skyra,0.8392229568097758,0.7846791702413431,53,0.7846907210207243,50.0,1.0,1.0,1.0,2.0,2.0,
biomedparse_random,D_128_512_2048_8192_K_10_10_10_10,organs_abdominal,gallbladder,0.721141123131337,0.629332528314613,55,0.6278513022569608,5.0,1.0,1.0,1.0,1.0,,
