k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
100,s0157,246,0.9023869633674622,0.02653893642127514,0.8684961199760437,0.9364807605743408,0.915605902671814,0.01122278068214655,0.9019420742988586,0.9293925762176514
1,s1068,111,0.6860312223434448,0.06559138000011444,0.5556304454803467,0.7270482778549194,0.4391811788082123,0.05115906521677971,0.3463553190231323,0.4890376329421997
2,s1068,111,0.6029131412506104,0.04766509309411049,0.5079600811004639,0.6347671747207642,0.5228080749511719,0.09845329076051712,0.33927473425865173,0.5967167615890503
3,s1068,111,0.6157326698303223,0.16303347051143646,0.3182893693447113,0.7783610224723816,0.6089625358581543,0.08610222488641739,0.5002855062484741,0.7514970302581787
5,s1068,111,0.718086838722229,0.02843487076461315,0.6691723465919495,0.7428070306777954,0.5830913782119751,0.08326965570449829,0.4886244535446167,0.6906353235244751
10,s1068,111,0.7566912174224854,0.0656423270702362,0.6729995012283325,0.861890971660614,0.6817740201950073,0.07932522892951965,0.5480079054832458,0.7760465145111084
20,s1068,111,0.764471173286438,0.06235821917653084,0.6691723465919495,0.861890971660614,0.6997420191764832,0.04907788708806038,0.6153930425643921,0.7504276633262634
50,s1068,111,0.7863088846206665,0.04042122885584831,0.7397109866142273,0.861890971660614,0.7719629406929016,0.04777011275291443,0.7277340888977051,0.861890971660614
100,s1068,111,0.7768212556838989,0.051616370677948,0.6990118026733398,0.861890971660614,0.7836548089981079,0.04106415808200836,0.7403028607368469,0.861890971660614
1,s0983,153,0.8826538324356079,0.013076076284050941,0.859582781791687,0.8982679843902588,0.7466598749160767,0.17751963436603546,0.4199828505516052,0.9019074440002441
2,s0983,153,0.899570643901825,0.020513227209448814,0.8764104247093201,0.9340686202049255,0.8165796399116516,0.11817337572574615,0.5907888412475586,0.9266373515129089
3,s0983,153,0.8933151364326477,0.019874827936291695,0.8673371076583862,0.9248083829879761,0.8847783803939819,0.03566223010420799,0.8179268836975098,0.9219763278961182
5,s0983,153,0.9197951555252075,0.015133586712181568,0.8974272608757019,0.9383699893951416,0.8665258288383484,0.041493725031614304,0.7995864152908325,0.9113743305206299
10,s0983,153,0.9229795336723328,0.010951651260256767,0.9063892960548401,0.935964822769165,0.8900033831596375,0.025932302698493004,0.8514633178710938,0.9298456907272339
20,s0983,153,0.9227388501167297,0.01622435450553894,0.8997770547866821,0.9375772476196289,0.9239574670791626,0.01071329228579998,0.9033042788505554,0.9330299496650696
50,s0983,153,0.9227388501167297,0.01622435450553894,0.8997770547866821,0.9375772476196289,0.9366146922111511,0.008668011985719204,0.9210514426231384,0.9444268941879272
100,s0983,153,0.9227388501167297,0.01622435450553894,0.8997770547866821,0.9375772476196289,0.9372987747192383,0.0039333258755505085,0.9319115877151489,0.9416188597679138
1,s0052,134,0.9064791798591614,0.019847068935632706,0.8689123392105103,0.9260386228561401,0.6617780923843384,0.12049290537834167,0.4213792085647583,0.7362430095672607
2,s0052,134,0.9216465950012207,0.018177498131990433,0.9044180512428284,0.9533293843269348,0.7597122192382812,0.030434584245085716,0.7132073640823364,0.8023632168769836
3,s0052,134,0.9147574305534363,0.018526731058955193,0.8929226994514465,0.9487842917442322,0.8033424615859985,0.06265696883201599,0.6879887580871582,0.8596009016036987
5,s0052,134,0.920685887336731,0.017742712050676346,0.9010924100875854,0.9474354982376099,0.7931299209594727,0.045729946345090866,0.7428664565086365,0.8609011173248291
10,s0052,134,0.938158392906189,0.009541002102196217,0.9260494709014893,0.9544277191162109,0.9271830320358276,0.02337341383099556,0.8866115808486938,0.9485940933227539
20,s0052,134,0.937674880027771,0.005015045404434204,0.9318054914474487,0.9443522691726685,0.9336470365524292,0.009328654035925865,0.9189304113388062,0.944216251373291
50,s0052,134,0.9333226084709167,0.01294800266623497,0.9148023724555969,0.9544277191162109,0.9390753507614136,0.009349286556243896,0.9260472059249878,0.9538183808326721
100,s0052,134,0.9333226084709167,0.01294800266623497,0.9148023724555969,0.9544277191162109,0.9506866335868835,0.0057223797775805,0.9412555694580078,0.958380937576294
1,s1038,201,0.8317400217056274,0.02628217823803425,0.8073040246963501,0.8771106600761414,0.6551445722579956,0.08991232514381409,0.4909517168998718,0.7669134140014648
2,s1038,201,0.8306384086608887,0.03899578005075455,0.7588355541229248,0.866729736328125,0.6758428812026978,0.0408979132771492,0.6429335474967957,0.7550326585769653
3,s1038,201,0.846356213092804,0.026555785909295082,0.7968352437019348,0.877301037311554,0.7237440347671509,0.039644837379455566,0.6738188862800598,0.7892835140228271
5,s1038,201,0.843614935874939,0.02039150893688202,0.8158739805221558,0.8743990659713745,0.7847127914428711,0.04727119579911232,0.7059905529022217,0.8346825838088989
10,s1038,201,0.8747299909591675,0.013594655320048332,0.858065664768219,0.8912042379379272,0.7913056015968323,0.026837198063731194,0.7532508373260498,0.822357177734375
20,s1038,201,0.8860946893692017,0.022342167794704437,0.858065664768219,0.9147548079490662,0.8528925180435181,0.031366556882858276,0.8274164199829102,0.9147548079490662
50,s1038,201,0.8569537401199341,0.022478163242340088,0.8155940771102905,0.8795390129089355,0.8884563446044922,0.02359231561422348,0.8604934811592102,0.9147548079490662
100,s1038,201,0.8569537401199341,0.022478163242340088,0.8155940771102905,0.8795390129089355,0.9018111228942871,0.009181458503007889,0.8904331922531128,0.9147548079490662
1,s0754,578,0.7501269578933716,0.08109578490257263,0.6190542578697205,0.8417168855667114,0.48205193877220154,0.1166522428393364,0.2973339557647705,0.6228369474411011
2,s0754,578,0.7158058881759644,0.08809074014425278,0.5909931659698486,0.8348631858825684,0.6458693742752075,0.02262185700237751,0.6087511777877808,0.6770626902580261
3,s0754,578,0.8052003979682922,0.020665457472205162,0.7806968688964844,0.834579586982727,0.6543601155281067,0.0542004257440567,0.5514730215072632,0.7016404867172241
5,s0754,578,0.8112226724624634,0.025329168885946274,0.7813419103622437,0.84267258644104,0.651799201965332,0.0755954161286354,0.5934773683547974,0.7970750331878662
10,s0754,578,0.811093807220459,0.022919772192835808,0.7826967239379883,0.8374149799346924,0.6730221509933472,0.035997968167066574,0.6180027723312378,0.7214170694351196
20,s0754,578,0.8280475735664368,0.006696836091578007,0.8178240060806274,0.8374149799346924,0.7802964448928833,0.033793263137340546,0.740382730960846,0.8351119756698608
50,s0754,578,0.8280475735664368,0.006696836091578007,0.8178240060806274,0.8374149799346924,0.8263018727302551,0.01356531586498022,0.8023197650909424,0.8445443511009216
100,s0754,578,0.8308984041213989,0.007494942285120487,0.8218278884887695,0.8417168855667114,0.8369065523147583,0.017371665686368942,0.8023197650909424,0.8486055135726929
1,s0287,236,0.833226203918457,0.035049501806497574,0.7837013006210327,0.8927358388900757,0.6700466275215149,0.10581476241350174,0.4595010280609131,0.7426167130470276
2,s0287,236,0.8532005548477173,0.0383722297847271,0.7888665199279785,0.907077968120575,0.7742115259170532,0.010561477392911911,0.7583733797073364,0.7886427640914917
3,s0287,236,0.8335549235343933,0.05009211227297783,0.7441850304603577,0.8843978643417358,0.7643417716026306,0.04995813965797424,0.7043048739433289,0.8359942436218262
5,s0287,236,0.8925694227218628,0.022651420906186104,0.8529143929481506,0.9147990942001343,0.7074012160301208,0.01947895810008049,0.6844033002853394,0.7374889850616455
10,s0287,236,0.9114320874214172,0.027725109830498695,0.8643614053726196,0.9432136416435242,0.8713825941085815,0.049786318093538284,0.7910239100456238,0.9471943378448486
20,s0287,236,0.9299488067626953,0.013250577263534069,0.9114512205123901,0.9437841773033142,0.9223862886428833,0.023512309417128563,0.8923445343971252,0.9511601328849792
50,s0287,236,0.9291836023330688,0.018733281642198563,0.9007960557937622,0.9536633491516113,0.923956036567688,0.02252006344497204,0.8923445343971252,0.9511601328849792
100,s0287,236,0.9291836023330688,0.018733281642198563,0.9007960557937622,0.9536633491516113,0.9334883689880371,0.01330823265016079,0.9146510362625122,0.9511601328849792
1,s0874,185,0.6206241846084595,0.12087909877300262,0.4222351312637329,0.7424744367599487,0.5171858072280884,0.20236508548259735,0.22648915648460388,0.7634172439575195
