n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.6429310367687696,0.31013776050865416,0.6084827300065228,0.663183037208379,0.32005765842720624,0.6268104701086417,0.7283805015199332,0.3764592995362226,0.6667206022736218
2,0.6460234242082923,0.3145130731337628,0.6115251541666302,0.6668698897360167,0.31702816962794006,0.619967819719615,0.7392468472786471,0.3676752592190337,0.659823786979665
3,0.639400298356774,0.31293037490436115,0.6095969596455162,0.6612792264348366,0.3121911398125337,0.6148308783993508,0.7392423431832423,0.3689736739104539,0.6611708976196424
5,0.6428345057726182,0.31310398144569,0.6095195084777498,0.662960558541446,0.31336161187698836,0.6156864762949865,0.7440760867481563,0.3654022662416768,0.6582301753456927
10,0.6432262890283549,0.31346749226006193,0.6098702215944204,0.6636532728131511,0.3140120819213202,0.6163393090784257,0.744868072307074,0.3648230162165762,0.6576836306684359
11,0.6432254805610504,0.31346749226006193,0.6098702215944204,0.663652943750014,0.3140120819213202,0.6163393090784257,0.7448680157507399,0.3648230162165762,0.6576836306684359
20,0.6432254805610504,0.31346749226006193,0.6098702215944204,0.663652943750014,0.3140120819213202,0.6163393090784257,0.7448680157507399,0.3648230162165762,0.6576836306684359
30,0.6432254805610504,0.31346749226006193,0.6098702215944204,0.663652943750014,0.3140120819213202,0.6163393090784257,0.7448680157507399,0.3648230162165762,0.6576836306684359
50,0.6432254805610504,0.31346749226006193,0.6098702215944204,0.663652943750014,0.3140120819213202,0.6163393090784257,0.7448680157507399,0.3648230162165762,0.6576836306684359
75,0.6432254805610504,0.31346749226006193,0.6098702215944204,0.663652943750014,0.3140120819213202,0.6163393090784257,0.7448680157507399,0.3648230162165762,0.6576836306684359
100,0.6432254805610504,0.31346749226006193,0.6098702215944204,0.663652943750014,0.3140120819213202,0.6163393090784257,0.7448680157507399,0.3648230162165762,0.6576836306684359
