n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.5422960498218179,0.42141350210970463,0.5338670951340302,0.4609790502782213,0.35149784411900087,0.4674807943123481,0.5316458526855312,0.5160004713898502,0.5256008440670668
2,0.5472405011002762,0.41213105875981587,0.5339657242983282,0.4600143819190441,0.3391413896695416,0.4684835830438324,0.5349081250419456,0.5041490355553113,0.5241058172486546
3,0.5472402479886485,0.41213105875981587,0.5339657242983282,0.46001441445424474,0.339154197999845,0.46848694482562775,0.5349081531255113,0.5041654760072978,0.5241173699288764
5,0.5468007618322515,0.3920780711825488,0.5351113918962769,0.4596197345830478,0.31597674755373506,0.4734594690187236,0.5344902885412475,0.4772303533140673,0.5220701546071732
10,0.5406249224845641,0.3903420523138833,0.5342385786330925,0.46840612557340455,0.31535329887188834,0.4735165887012163,0.5310424411065612,0.47682072829131655,0.5223287548194544
20,0.5395766184927743,0.3850607990735379,0.5324056285951343,0.4697209901357126,0.3108994443748172,0.4730533514940969,0.5310115458143517,0.47400626014920805,0.5230308336251928
30,0.5397722737810609,0.3815904456743373,0.5316084113381185,0.46945282877698824,0.3080849454912093,0.4729271630948798,0.5299883565986279,0.4711197313023322,0.5224284876490366
34,0.5397655241376529,0.3815904456743373,0.5316084113381185,0.4694518255138323,0.3080849454912093,0.4729271630948798,0.5299725239830055,0.4711197313023322,0.5224284876490366
50,0.5397655241376529,0.3815904456743373,0.5316084113381185,0.4694518255138323,0.3080849454912093,0.4729271630948798,0.5299725239830055,0.4711197313023322,0.5224284876490366
75,0.5397655241376529,0.3815904456743373,0.5316084113381185,0.4694518255138323,0.3080849454912093,0.4729271630948798,0.5299725239830055,0.4711197313023322,0.5224284876490366
100,0.5397655241376529,0.3815904456743373,0.5316084113381185,0.4694518255138323,0.3080849454912093,0.4729271630948798,0.5299725239830055,0.4711197313023322,0.5224284876490366
