base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,modality,mri,0.908355988261538,0.8092441872893517,686,0.8104215538727345,5.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,modality,ct,0.9083559899860336,0.8092441890138472,686,0.8104215616329646,5.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,sex,f,0.4972126495046317,0.4664689933302839,26,0.46994875671888736,2.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,sex,m,0.4972126497313578,0.4664689906095702,26,0.4699487636340345,3.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,slice_orientation,x,0.9019243587399068,0.7626598565222336,273,0.6820198623450472,100.0,1.0,1.0,3.0,,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,slice_orientation,y,0.824168477956946,0.7142111725749586,273,0.6784707957267011,100.0,1.0,1.0,1.0,10.0,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,slice_orientation,z,0.9643511514912086,0.8396329589621914,273,0.7633398193293348,100.0,1.0,1.0,5.0,,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,age_group,<40,0.6560129219563477,0.5891423917060876,90,0.6182584583169124,3.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,age_group,>=80,0.6560129055153296,0.5891424015706985,90,0.6182585010635595,3.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,kvp,80.0,0.6439536948164979,0.5801110979696086,100,0.580091435790252,2.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,kvp,120.0,0.6439536997018149,0.5801111040762547,100,0.5800914858647507,2.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,institute,B,0.6503711708484589,0.5,841,0.5663750619220536,100.0,1.0,1.0,5.0,20.0,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,institute,C,0.5003331847805159,0.5,841,0.616690804994374,30.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,institute,F,0.32093055614844,0.5750510673350349,841,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,institute,G,0.3815789999508892,0.5509137176516317,841,0.5107792893348275,5.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,institute,H,,,841,,,,,,,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,institute,I,,,841,0.5594200108870284,50.0,,,,,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,institute,J,,,841,0.5818277069497055,2.0,,,,,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,manufacturer,ge,0.3421438413476522,0.8581918742217699,840,0.8832161058028629,2.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,manufacturer,philips,0.5347236673407256,0.5007215428817875,840,0.581275179465737,30.0,1.0,1.0,1.0,1.0,1.0,30.0
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,manufacturer,siemens,0.5707678017232872,0.483649513847044,840,0.5230453482287998,3.0,1.0,1.0,1.0,1.0,3.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,scanner_model,Achieva,0.4995158871423901,0.5671914811912633,836,0.5734577043429526,20.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,scanner_model,Avanto_fit,0.6982829652797995,0.7226450594875524,836,0.731388005461031,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,scanner_model,Skyra,0.8392229568097758,0.7907294508619206,836,0.7941500876219285,30.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,organs_abdominal,gallbladder,0.721141123131337,0.6623392229082727,826,0.6455586082054263,100.0,1.0,1.0,1.0,3.0,,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,organs_abdominal,kidney_left,0.6738208966336373,0.6317811235120888,826,0.6300208904164785,5.0,1.0,1.0,1.0,1.0,3.0,
biomedparse_random,D_64_256_1024_4096_K_30_60_120_240,organs_abdominal,liver,0.7402530603267786,0.6963694456581314,826,0.6781897425981839,100.0,1.0,1.0,1.0,3.0,5.0,
