base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
dinov3,D_32_128_512_2048_K_10_20_40_80,modality,mri,0.9999988773533854,0.999741372226236,990,0.9997186588951147,75.0,1.0,1.0,1.0,1.0,1.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,modality,ct,0.9999988773533854,0.999741372226236,990,0.9997186588951148,75.0,1.0,1.0,1.0,1.0,1.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,sex,f,0.7794585532718565,0.6363585046957817,229,0.6009105760374279,50.0,1.0,1.0,5.0,,,
dinov3,D_32_128_512_2048_K_10_20_40_80,sex,m,0.7794585541787611,0.6363585060561384,229,0.6009105737701665,50.0,1.0,1.0,5.0,,,
dinov3,D_32_128_512_2048_K_10_20_40_80,slice_orientation,x,0.997039143561166,0.9916911288524964,602,0.975578125387619,100.0,1.0,1.0,2.0,2.0,5.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,slice_orientation,y,0.9942353283582572,0.9733108497263588,602,0.9447626619489358,100.0,1.0,1.0,1.0,5.0,30.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,slice_orientation,z,0.9990998532053704,0.9899065363172626,602,0.9855787013668798,100.0,1.0,2.0,2.0,2.0,5.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,age_group,<40,0.9079896107759272,0.7740797437652848,398,0.7191037607717687,100.0,1.0,3.0,10.0,,,
dinov3,D_32_128_512_2048_K_10_20_40_80,age_group,>=80,0.907989515418022,0.774079760206303,398,0.7191037410425469,100.0,1.0,3.0,10.0,,,
dinov3,D_32_128_512_2048_K_10_20_40_80,kvp,80.0,0.8741140917406829,0.7866025617820385,402,0.7644243037482936,100.0,1.0,1.0,2.0,10.0,,
dinov3,D_32_128_512_2048_K_10_20_40_80,kvp,120.0,0.8741140941833413,0.786602564224697,402,0.7644243025269644,100.0,1.0,1.0,2.0,10.0,,
dinov3,D_32_128_512_2048_K_10_20_40_80,institute,B,0.342489243133592,0.6387227019559459,1219,0.819574876993858,100.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_32_128_512_2048_K_10_20_40_80,institute,C,0.518766425902744,0.465010128523236,1219,0.6801838010105885,100.0,1.0,1.0,1.0,1.0,1.0,2.0
dinov3,D_32_128_512_2048_K_10_20_40_80,institute,F,0.2547690435704865,0.4645460040855094,1219,0.5947631649335892,10.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_32_128_512_2048_K_10_20_40_80,institute,G,0.4044737323000989,0.4340949385301492,1219,0.6345956029961912,30.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_32_128_512_2048_K_10_20_40_80,institute,H,,,1219,,,,,,,,
dinov3,D_32_128_512_2048_K_10_20_40_80,institute,I,,,1219,0.6407448605749153,100.0,,,,,,
dinov3,D_32_128_512_2048_K_10_20_40_80,institute,J,,,1219,0.5933841644931552,5.0,,,,,,
dinov3,D_32_128_512_2048_K_10_20_40_80,manufacturer,ge,0.9940383437917618,0.983363890077222,1304,0.9839087706763037,50.0,1.0,1.0,1.0,1.0,1.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,manufacturer,philips,0.8243538605135607,0.7037532928802828,1304,0.6730525904309943,100.0,1.0,2.0,10.0,50.0,,
dinov3,D_32_128_512_2048_K_10_20_40_80,manufacturer,siemens,0.8360573738971662,0.7235761170638033,1304,0.7025308856355182,75.0,1.0,1.0,3.0,30.0,,
dinov3,D_32_128_512_2048_K_10_20_40_80,scanner_model,Achieva,0.95399687602165,0.5,1355,0.9736091290742749,5.0,1.0,5.0,5.0,5.0,5.0,5.0
dinov3,D_32_128_512_2048_K_10_20_40_80,scanner_model,Avanto_fit,0.9860195897387332,0.993471789033238,1355,0.9916582013964153,100.0,1.0,1.0,1.0,1.0,1.0,2.0
dinov3,D_32_128_512_2048_K_10_20_40_80,scanner_model,Skyra,0.9919789612498288,0.9885965752227142,1355,0.9876424686478845,100.0,1.0,1.0,1.0,1.0,1.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_abdominal,gallbladder,0.9046499632540534,0.8805646990974639,988,0.8644955108996627,100.0,1.0,1.0,5.0,10.0,20.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_abdominal,kidney_left,0.9450146209106866,0.9164843442235652,988,0.8961592085814,100.0,1.0,1.0,3.0,10.0,50.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_abdominal,liver,0.9507727124345676,0.9169333417923732,988,0.8911236819013336,100.0,1.0,1.0,2.0,10.0,30.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_abdominal,spleen,0.932144860489393,0.89751185657269,988,0.8699642696542641,100.0,1.0,1.0,3.0,10.0,50.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_abdominal,prostate,0.955297877507173,0.9344420810966646,988,0.921453059834596,75.0,1.0,3.0,3.0,5.0,5.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_head_and_neck,brain,0.9812913955231076,0.9732095158068166,510,0.9583820096283804,100.0,1.0,1.0,3.0,10.0,20.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_thoracic,heart,0.969656777757568,0.943644678162926,696,0.9113189493699123,100.0,1.0,1.0,10.0,20.0,30.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_thoracic,sternum,0.9665183760696462,0.9382612089222442,696,0.9059080232211543,100.0,1.0,3.0,3.0,20.0,50.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_thoracic,clavicula_left,0.9412795980316572,0.9010073488445092,696,0.8680244271396118,100.0,1.0,1.0,2.0,10.0,50.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,organs_thoracic,clavicula_right,0.9462643461384276,0.9085669546360252,696,0.8767240301299568,100.0,1.0,1.0,2.0,10.0,50.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,pathology,inflammation,0.6725498724671937,0.6087998049550404,632,0.6311929963194829,3.0,1.0,1.0,1.0,3.0,3.0,
dinov3,D_32_128_512_2048_K_10_20_40_80,pathology,tumor,0.7311028113872937,0.682728385293019,632,0.6560307521522675,50.0,1.0,1.0,1.0,3.0,,
dinov3,D_32_128_512_2048_K_10_20_40_80,pathology,trauma,0.7579848728309351,0.6858793841358108,632,0.6238672889111804,100.0,1.0,1.0,1.0,50.0,,
