rank,feature_idx,coefficient,abs_coefficient
1,22,13.298032,13.298032
2,53,10.966159,10.966159
3,48,10.921695,10.921695
4,40,8.594178,8.594178
5,39,7.1573167,7.1573167
6,10,7.124716,7.124716
7,27,5.2776036,5.2776036
8,26,4.444427,4.444427
9,98,4.124125,4.124125
10,307,4.1003222,4.1003222
11,151,3.4389982,3.4389982
12,90,3.3724043,3.3724043
13,54,3.2524102,3.2524102
14,211,3.2521589,3.2521589
15,494,3.073974,3.073974
16,869,3.039584,3.039584
17,70,2.9721968,2.9721968
18,170,2.9260647,2.9260647
19,453,2.91134,2.91134
20,242,2.7921498,2.7921498
21,28,2.7639425,2.7639425
22,14,2.7042048,2.7042048
23,257,2.6280487,2.6280487
24,103,2.5710716,2.5710716
25,57,2.3322315,2.3322315
26,634,2.3235404,2.3235404
27,661,2.2680519,2.2680519
28,929,2.2529874,2.2529874
29,215,2.2279513,2.2279513
30,203,2.137336,2.137336
31,52,2.1039922,2.1039922
32,216,2.0948124,2.0948124
33,202,2.048379,2.048379
34,183,1.919881,1.919881
35,181,1.857958,1.857958
36,120,1.7727175,1.7727175
37,89,1.697957,1.697957
38,177,1.6697382,1.6697382
39,3636,1.6639347,1.6639347
40,837,1.6420981,1.6420981
41,264,1.588531,1.588531
42,106,1.5789452,1.5789452
43,102,1.56589,1.56589
44,3573,1.5656,1.5656
45,750,1.5320972,1.5320972
46,111,1.4681138,1.4681138
47,310,1.4664092,1.4664092
48,394,1.4605869,1.4605869
49,746,1.4547573,1.4547573
50,4,1.4339266,1.4339266
51,820,1.4334093,1.4334093
52,8,1.4003111,1.4003111
53,871,1.3721226,1.3721226
54,75,1.3182315,1.3182315
55,114,1.3032646,1.3032646
56,974,1.219272,1.219272
57,577,1.2172816,1.2172816
58,224,1.1945372,1.1945372
59,180,1.192376,1.192376
60,739,1.1569511,1.1569511
61,38,1.1504364,1.1504364
62,549,1.1311378,1.1311378
63,561,1.0967989,1.0967989
64,133,1.0860901,1.0860901
65,665,1.0726633,1.0726633
66,906,1.0722008,1.0722008
67,118,1.0546311,1.0546311
68,251,1.049096,1.049096
69,236,1.0426947,1.0426947
70,732,1.0355253,1.0355253
71,475,1.0347211,1.0347211
72,426,0.94829506,0.94829506
73,230,0.94508713,0.94508713
74,606,0.9301819,0.9301819
75,913,0.90592414,0.90592414
76,97,0.88860035,0.88860035
77,2828,0.88678485,0.88678485
78,1283,0.88584423,0.88584423
79,657,0.8768185,0.8768185
80,544,0.8711588,0.8711588
81,695,0.8584218,0.8584218
82,541,0.8283114,0.8283114
83,528,0.8237373,0.8237373
84,569,0.82210445,0.82210445
85,50,0.80318046,0.80318046
86,144,0.80194306,0.80194306
87,282,0.8016867,0.8016867
88,190,0.78326863,0.78326863
89,3138,0.73956084,0.73956084
90,809,0.7055118,0.7055118
91,3962,0.69368124,0.69368124
92,2069,0.6863899,0.6863899
93,987,0.68450207,0.68450207
94,580,0.6828837,0.6828837
95,259,0.67721534,0.67721534
96,189,0.67700475,0.67700475
97,244,0.6623842,0.6623842
98,2919,0.6586305,0.6586305
99,3952,0.64804465,0.64804465
100,3790,0.61238974,0.61238974
