base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_32_128_512_2048_K_5_10_20_40,modality,mri,0.9999886502324216,0.9979921732596004,344,0.9969251830150238,75.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_32_128_512_2048_K_5_10_20_40,modality,ct,0.9999886510946694,0.9979921732596008,344,0.9969251830150238,75.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_32_128_512_2048_K_5_10_20_40,sex,f,0.8275105199227091,0.5167221699051661,70,0.5236584179163528,20.0,1.0,5.0,,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,sex,m,0.8275105201494352,0.5167221699051661,70,0.5236584240379585,20.0,1.0,5.0,,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,slice_orientation,x,0.9960688500398044,0.889111158300163,187,0.7731523915842148,100.0,1.0,1.0,10.0,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,slice_orientation,y,0.9923278712661368,0.8272945566658021,187,0.7942837175836046,100.0,1.0,1.0,2.0,100.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,slice_orientation,z,0.9990929701278904,0.9039391556539926,187,0.8865598816156675,100.0,1.0,1.0,1.0,2.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,age_group,<40,0.9404653369771802,0.685829326618839,117,0.6266932563527157,75.0,2.0,3.0,,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,age_group,>=80,0.940465340265384,0.6858293266188391,117,0.6266932563527157,75.0,2.0,3.0,,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,kvp,80.0,0.877703306006336,0.7249513837684661,140,0.7086466983244974,100.0,1.0,1.0,1.0,30.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,kvp,120.0,0.8777033096703237,0.724951383768466,140,0.7086466983244976,100.0,1.0,1.0,1.0,30.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,institute,B,0.5556141110158075,0.5,504,0.837456762603693,50.0,1.0,1.0,1.0,1.0,2.0,3.0
biomedparse,D_32_128_512_2048_K_5_10_20_40,institute,C,0.5926474824201644,0.5,504,0.7298263455037435,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_32_128_512_2048_K_5_10_20_40,institute,F,0.2649838428447016,0.5,504,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_32_128_512_2048_K_5_10_20_40,institute,G,0.4408712203389369,0.5,504,0.6298628903984685,30.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_32_128_512_2048_K_5_10_20_40,institute,H,,,504,,,,,,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,institute,I,,,504,0.6847113357003958,100.0,,,,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,institute,J,,,504,0.7000248883296235,100.0,,,,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,manufacturer,ge,0.9852162208922532,0.9769038760243616,518,0.9763124878421091,100.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_32_128_512_2048_K_5_10_20_40,manufacturer,philips,0.9088828567502408,0.679834678372885,518,0.6598072059468969,5.0,1.0,3.0,3.0,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,manufacturer,siemens,0.8975092151946638,0.7467109094407027,518,0.725521563328003,100.0,1.0,1.0,3.0,75.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,scanner_model,Achieva,0.499124559555378,0.5,474,0.9770822457356657,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_32_128_512_2048_K_5_10_20_40,scanner_model,Avanto_fit,0.9900600482502137,0.9913740862964092,474,0.9913087182370297,75.0,1.0,1.0,1.0,1.0,2.0,20.0
biomedparse,D_32_128_512_2048_K_5_10_20_40,scanner_model,Skyra,0.9896107024798428,0.9863024257653196,474,0.9896448160752694,50.0,1.0,1.0,1.0,1.0,2.0,50.0
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_abdominal,gallbladder,0.9230989970648432,0.7761405467617497,433,0.7681536695874587,75.0,1.0,1.0,1.0,20.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_abdominal,kidney_left,0.958224971627166,0.804295488188701,433,0.7861279631567489,75.0,1.0,1.0,5.0,10.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_abdominal,liver,0.9621466063486708,0.8029972475895251,433,0.7744499366859321,100.0,1.0,2.0,5.0,75.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_abdominal,spleen,0.9501525224927166,0.7514434141900985,433,0.7267769657009525,100.0,1.0,2.0,5.0,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_abdominal,prostate,0.963539826989697,0.8754344741306674,433,0.8633089304492787,100.0,1.0,1.0,2.0,10.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_head_and_neck,brain,0.9832604906549566,0.9223383715147444,376,0.909938517158376,100.0,1.0,1.0,1.0,3.0,20.0,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_thoracic,heart,0.974274692967562,0.8618798208157334,227,0.8217385742755612,100.0,1.0,1.0,3.0,20.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_thoracic,sternum,0.9728801264679908,0.8189322839608525,227,0.7780388949330922,100.0,1.0,5.0,10.0,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_thoracic,clavicula_left,0.947846833684862,0.7880652935233101,227,0.7663032607494618,100.0,1.0,1.0,5.0,50.0,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,organs_thoracic,clavicula_right,0.9516989666921486,0.7832889777840564,227,0.7536128442125074,100.0,1.0,1.0,5.0,,,
biomedparse,D_32_128_512_2048_K_5_10_20_40,pathology,inflammation,0.7383596670294129,0.6988913999447807,395,0.7201062818767499,1.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_32_128_512_2048_K_5_10_20_40,pathology,tumor,0.7651059250612842,0.6817291047311147,395,0.6689233577611223,10.0,1.0,1.0,1.0,1.0,,
