n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.5346000033288777,0.26504941599281223,0.5363231776954948,0.5344450376091339,0.2523537337540066,0.5340694990716638,0.5394152360886808,0.28667746700338304,0.5359117016359204
2,0.6985621168589733,0.38235294117647056,0.6320476183159975,0.6891443238519236,0.36032783974909016,0.6228874260043019,0.7086468352450871,0.3892508771253422,0.6296058859583241
3,0.7499438251878254,0.4535073409461664,0.7040019512345015,0.7377650422666828,0.4122894747369684,0.6824648778926627,0.7462656299961182,0.44414353419092756,0.6830184206868397
5,0.8001642673140053,0.45675413022351796,0.720757089229288,0.7907007621380227,0.42885815824847623,0.7048821382624427,0.7891649274598314,0.46531932093775263,0.6987386413531042
10,0.8379873605072184,0.49949238578680205,0.7486710095718039,0.8247463939311666,0.4675269317213051,0.7289839882633881,0.8239120184244978,0.5024373165279685,0.7256078896434466
20,0.8618451713347774,0.5297194484070376,0.7851036561320489,0.8608887113224416,0.5135574249918764,0.7785073972448864,0.8564237966127277,0.5501200480192077,0.772609324166472
30,0.8747762610045018,0.545985401459854,0.7939277428672392,0.8751426864113262,0.5416976640380896,0.7956447737441892,0.8721116211737121,0.5702966324816329,0.7878094733960315
50,0.8840551876718854,0.5410803449841126,0.8045967960831912,0.8824607258093238,0.5379192999513855,0.8076435917018447,0.8903349153923736,0.572822203902171,0.8081115381771032
75,0.8912061932490358,0.5534420289855072,0.8160142066260032,0.8900176846212859,0.5470073576733749,0.8151522154597652,0.8967847111398456,0.5802918871858318,0.8143522536771566
100,0.8961482963827901,0.5579908675799087,0.818122922652245,0.8946128889450349,0.5541499754023473,0.8189720359023623,0.8997715870183989,0.5829731769225492,0.8170523578990012
