n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.5223383302330671,0.5558187740598164,0.5187985556406609,0.5860499912297639,0.6016301283976375,0.60275526738521,0.5216415979540548,0.3865796444090508,0.5641212066570562
2,0.5367720757194441,0.9806320081549439,0.5,0.5331763851423641,0.975822524988101,0.5,0.3293543000620713,0.4335175014887845,0.4997622440118091
3,0.5365384615384616,0.29252782193958665,0.5255443702812124,0.5360460625981321,0.3568609602663458,0.5659149330393297,0.3360940943390241,0.0301958472522434,0.4806656639716258
5,0.5355624247729511,0.9806320081549439,0.5,0.5204377786154034,0.975822524988101,0.5,0.3244456601164544,0.43368452390797374,0.5
10,0.5352133712660029,0.7132757266300078,0.5094758726337674,0.5261884006366331,0.7550510971051869,0.49057158180512506,0.33161344669340087,0.15531508593252705,0.3695693425393501
20,0.5350733121785753,0.010341261633919338,0.5025987525987526,0.5320300884492666,0.011427099199042185,0.5028731909185827,0.33743267679210887,0.0,0.4999050817757009
29,0.5351230988073093,0.9110795143825877,0.49084691979428824,0.5227340929316083,0.9205010084521633,0.4594141806706809,0.32809932633185857,0.3187590887057683,0.4037962271937632
30,0.5351230988073093,0.9110795143825877,0.49084691979428824,0.5227340929316083,0.9205010084521633,0.4594141806706809,0.32809932633185857,0.3187590887057683,0.4037962271937632
50,0.5351230988073093,0.9110795143825877,0.49084691979428824,0.5227340929316083,0.9205010084521633,0.4594141806706809,0.32809932633185857,0.3187590887057683,0.4037962271937632
75,0.5351230988073093,0.9110795143825877,0.49084691979428824,0.5227340929316083,0.9205010084521633,0.4594141806706809,0.32809932633185857,0.3187590887057683,0.4037962271937632
100,0.5351230988073093,0.9110795143825877,0.49084691979428824,0.5227340929316083,0.9205010084521633,0.4594141806706809,0.32809932633185857,0.3187590887057683,0.4037962271937632
