base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_128_512_2048_8192_K_5_5_5_5,modality,mri,0.9999886502324216,0.8598480749411143,21,0.864310017527842,2.0,1.0,1.0,1.0,1.0,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,modality,ct,0.9999886510946694,0.8598480749411141,21,0.864310017527842,2.0,1.0,1.0,1.0,1.0,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,sex,f,0.8275105199227091,0.5072990860102605,5,0.5284353163368085,1.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,sex,m,0.8275105201494352,0.5072990860102605,5,0.5284353163368085,1.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,slice_orientation,x,0.9960688500398044,0.5488879039842298,13,0.5442204744076728,5.0,1.0,,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,slice_orientation,y,0.9923278712661368,0.6511993459791334,13,0.6505986451966457,10.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,slice_orientation,z,0.9990929701278904,0.6414311750120919,13,0.6390465298153205,13.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,age_group,<40,0.9404653369771802,0.6285982968591428,6,0.5970344092557041,2.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,age_group,>=80,0.940465340265384,0.6285982968591428,6,0.5970344092557041,2.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,kvp,80.0,0.877703306006336,0.6048803241466414,14,0.594710535444904,2.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,kvp,120.0,0.8777033096703237,0.6048803241466414,14,0.594710535444904,2.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_5_5_5_5,institute,B,0.5556141110158075,0.5,34,0.6792702871762724,100.0,1.0,1.0,1.0,1.0,2.0,3.0
