base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,modality,mri,0.908355988261538,0.8014979368583397,73,0.8025819625323815,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,modality,ct,0.9083559899860336,0.8014979428940743,73,0.8025819659813725,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,sex,f,0.4972126495046317,0.4695706085839649,20,0.47509654452362854,1.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,sex,m,0.4972126497313578,0.4695706081305126,20,0.47509654565725923,1.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,slice_orientation,x,0.9019243587399068,0.6216402139277455,51,0.5638871356761059,50.0,1.0,2.0,,,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,slice_orientation,y,0.824168477956946,0.6413488055719441,51,0.6360172924123393,3.0,1.0,1.0,1.0,,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,slice_orientation,z,0.9643511514912086,0.6758722065958555,51,0.6408134815669981,50.0,1.0,1.0,,,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,age_group,<40,0.6560129219563477,0.5800271163685863,22,0.5887428716759657,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,age_group,>=80,0.6560129055153296,0.5800271229449936,22,0.5887428519467438,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,kvp,80.0,0.6439536948164979,0.578662772482827,32,0.5842133010472508,5.0,1.0,1.0,1.0,1.0,5.0,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,kvp,120.0,0.6439536997018149,0.5786627785894731,32,0.5842132900552877,5.0,1.0,1.0,1.0,1.0,5.0,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,institute,B,0.6503711708484589,0.5,93,0.555045596156903,75.0,1.0,1.0,1.0,2.0,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,institute,C,0.5003331847805159,0.5,93,0.5993073184021559,75.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,institute,F,0.32093055614844,0.5,93,0.6446703769605162,30.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,institute,G,0.3815789999508892,0.5,93,0.5157678723122803,30.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,institute,H,,,93,,,,,,,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,institute,I,,,93,0.544160573030928,5.0,,,,,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,institute,J,,,93,0.5642583742716437,5.0,,,,,,
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,manufacturer,ge,0.3421438413476522,0.8777429005882242,91,0.8806258587138615,10.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,manufacturer,philips,0.5347236673407256,0.5066990297898721,91,0.536901803364811,75.0,1.0,1.0,1.0,1.0,1.0,2.0
biomedparse_random,D_64_256_1024_4096_K_20_20_20_20,manufacturer,siemens,0.5707678017232872,0.4547822745129365,91,0.5423894330482532,75.0,1.0,1.0,1.0,1.0,1.0,
