n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.5,0.008761449621664676,0.5,0.5,0.017363646221129864,0.5,,0.0,0.0
2,0.3537245699258556,0.0,0.5,0.6147872978981974,0.0,0.5,,0.0,1.0
3,0.5,0.008761449621664676,0.5,0.5,0.017363646221129864,0.5,,0.0,0.0
5,0.6210279776471018,0.0,0.5,0.6407716178293327,0.0,0.5,,0.0,1.0
10,0.5,0.008761449621664676,0.5,0.5,0.017363646221129864,0.5,,0.0,0.0
20,0.5,0.0,0.5,0.5,0.0,0.5,,0.0,1.0
30,0.5752310164724789,0.0,0.5,0.6446703769605162,0.0,0.5,,0.0,1.0
50,0.7155940684466197,0.0,0.5,0.481708200358514,0.0,0.5,,0.0,1.0
75,0.47891632272909895,0.0,0.5,0.6273001662981922,0.0,0.5,,0.0,1.0
93,0.6882282040980313,0.0,0.5,0.4682186789957067,0.0,0.5,,0.0,1.0
100,0.6882282040980313,0.0,0.5,0.4682186789957067,0.0,0.5,,0.0,1.0
