base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_128_512_2048_8192_K_20_20_20_20,modality,mri,0.9999886502324216,0.998721897008034,61,0.9987449397178088,10.0,1.0,1.0,1.0,2.0,3.0,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,modality,ct,0.9999886510946694,0.9987218970080338,61,0.9987449397178086,10.0,1.0,1.0,1.0,2.0,3.0,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,sex,f,0.8275105199227091,0.5175828743546099,21,0.5127572580421178,5.0,1.0,2.0,,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,sex,m,0.8275105201494352,0.5175828744679729,21,0.5127572580421177,5.0,1.0,2.0,,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,slice_orientation,x,0.9960688500398044,0.8893607411956479,43,0.8058413405815232,30.0,1.0,1.0,1.0,20.0,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,slice_orientation,y,0.9923278712661368,0.8213302064263233,43,0.8018653991473582,43.0,1.0,1.0,1.0,5.0,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,slice_orientation,z,0.9990929701278904,0.9644655501485077,43,0.9476154119404959,43.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,age_group,<40,0.9404653369771802,0.6431257646676456,32,0.6220779008455214,20.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,age_group,>=80,0.940465340265384,0.6431257646676456,32,0.6220779008455215,20.0,1.0,1.0,,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,kvp,80.0,0.877703306006336,0.6803497212755699,35,0.696438689443382,5.0,1.0,1.0,1.0,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,kvp,120.0,0.8777033096703237,0.6803497200542408,35,0.696438689443382,5.0,1.0,1.0,1.0,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,institute,B,0.5556141110158075,0.5,155,0.8087476752801208,50.0,1.0,1.0,1.0,2.0,2.0,5.0
biomedparse,D_128_512_2048_8192_K_20_20_20_20,institute,C,0.5926474824201644,0.5,155,0.7162470651232692,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_128_512_2048_8192_K_20_20_20_20,institute,F,0.2649838428447016,0.5,155,0.707931255842949,30.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_128_512_2048_8192_K_20_20_20_20,institute,G,0.4408712203389369,0.5,155,0.6442012514811253,2.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_128_512_2048_8192_K_20_20_20_20,institute,H,,,155,,,,,,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,institute,I,,,155,0.652253987655289,100.0,,,,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,institute,J,,,155,0.7344697957589915,30.0,,,,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,manufacturer,ge,0.9852162208922532,0.9772857714771352,138,0.9760479878153925,100.0,1.0,1.0,1.0,1.0,5.0,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,manufacturer,philips,0.9088828567502408,0.637367728526349,138,0.7033166434876787,50.0,1.0,10.0,10.0,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,manufacturer,siemens,0.8975092151946638,0.7727237060923313,138,0.7676743407735142,30.0,1.0,1.0,10.0,10.0,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,scanner_model,Achieva,0.499124559555378,0.9844347519239453,123,0.985502976082365,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_128_512_2048_8192_K_20_20_20_20,scanner_model,Avanto_fit,0.9900600482502137,0.9893733426289332,123,0.9899846755591096,10.0,1.0,1.0,2.0,2.0,2.0,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,scanner_model,Skyra,0.9896107024798428,0.9779973103523988,123,0.98947638273909,5.0,1.0,1.0,1.0,2.0,2.0,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,organs_abdominal,gallbladder,0.9230989970648432,0.7419185436598794,105,0.7354305840881497,20.0,1.0,1.0,2.0,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,organs_abdominal,kidney_left,0.958224971627166,0.741404567393143,105,0.7275726553763906,20.0,1.0,1.0,2.0,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,organs_abdominal,liver,0.9621466063486708,0.7548370530276233,105,0.7430802970813127,20.0,1.0,1.0,1.0,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,organs_abdominal,spleen,0.9501525224927166,0.6995948817396656,105,0.6862138155038789,30.0,1.0,1.0,20.0,,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,organs_abdominal,prostate,0.963539826989697,0.845824156913477,105,0.8388454083206409,5.0,1.0,1.0,1.0,3.0,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,organs_head_and_neck,brain,0.9832604906549566,0.9011359721162644,97,0.8868298312326931,30.0,2.0,2.0,2.0,3.0,20.0,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,organs_thoracic,heart,0.974274692967562,0.8334622341069846,53,0.8270507512579839,75.0,1.0,1.0,1.0,1.0,,
biomedparse,D_128_512_2048_8192_K_20_20_20_20,organs_thoracic,sternum,0.9728801264679908,0.8222613926894364,53,0.8115511999405025,20.0,1.0,1.0,1.0,10.0,,
