n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.65568130192108,0.301909307875895,0.6030244029075804,0.6584681676689852,0.2978533968881312,0.6089273990219044,0.5863298404211195,0.2859280528987119,0.5673370026731679
2,0.7500022715472481,0.3891366031617349,0.6853193146417444,0.7437302215554394,0.3755903967164134,0.6792157443950223,0.777249866255773,0.42080368354960235,0.6978338865807652
3,0.7448393691588785,0.3829956297179182,0.6811007268951195,0.7390629183765686,0.37310594806583874,0.6782341207185822,0.7805484995885966,0.42360983946774095,0.7036427772495581
5,0.7508414460020768,0.3960959739731598,0.6919327622014538,0.7545361267631951,0.38602846054333767,0.6887922572953131,0.7948403385557626,0.4434644125934093,0.722820181138495
10,0.7573090277777778,0.4006776789495976,0.6920236240913811,0.7624053175333201,0.3903167125332338,0.6906951051540055,0.8065242366958669,0.45724457728061885,0.7261511528306621
19,0.7568170755451713,0.4005080440304826,0.6919068016614746,0.7621440875815092,0.39081604081759636,0.6911295419768311,0.805834638806791,0.45695713281799016,0.7259851208107955
20,0.7568170755451713,0.4005080440304826,0.6919068016614746,0.7621440875815092,0.39081604081759636,0.6911295419768311,0.805834638806791,0.45695713281799016,0.7259851208107955
30,0.7568170755451713,0.4005080440304826,0.6919068016614746,0.7621440875815092,0.39081604081759636,0.6911295419768311,0.805834638806791,0.45695713281799016,0.7259851208107955
50,0.7568170755451713,0.4005080440304826,0.6919068016614746,0.7621440875815092,0.39081604081759636,0.6911295419768311,0.805834638806791,0.45695713281799016,0.7259851208107955
75,0.7568170755451713,0.4005080440304826,0.6919068016614746,0.7621440875815092,0.39081604081759636,0.6911295419768311,0.805834638806791,0.45695713281799016,0.7259851208107955
100,0.7568170755451713,0.4005080440304826,0.6919068016614746,0.7621440875815092,0.39081604081759636,0.6911295419768311,0.805834638806791,0.45695713281799016,0.7259851208107955
