base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_128_512_2048_8192_K_10_10_10_10,institute,F,0.2649838428447016,0.5,30,0.5144261236156694,5.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_128_512_2048_8192_K_10_10_10_10,institute,G,0.4408712203389369,0.5,30,0.6879408371128031,2.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_128_512_2048_8192_K_10_10_10_10,institute,H,,,30,,,,,,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,institute,I,,,30,0.6338633846622378,20.0,,,,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,institute,J,,,30,0.7248326044994494,1.0,,,,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,manufacturer,ge,0.9852162208922532,0.9547476891928636,34,0.9228927407238118,30.0,1.0,1.0,1.0,3.0,10.0,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,manufacturer,philips,0.9088828567502408,0.6990644041484126,34,0.7089647977744306,5.0,1.0,1.0,3.0,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,manufacturer,siemens,0.8975092151946638,0.6154831582901349,34,0.6273304113153424,10.0,1.0,10.0,,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,scanner_model,Achieva,0.499124559555378,0.5,50,0.9179669750860132,3.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_128_512_2048_8192_K_10_10_10_10,scanner_model,Avanto_fit,0.9900600482502137,0.9721717058346476,50,0.9750456261138449,5.0,1.0,2.0,2.0,2.0,2.0,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,scanner_model,Skyra,0.9896107024798428,0.969114171440808,50,0.9776868996745859,5.0,2.0,2.0,2.0,2.0,2.0,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_abdominal,gallbladder,0.9230989970648432,0.6942256317745608,26,0.6836432131153363,20.0,1.0,2.0,2.0,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_abdominal,kidney_left,0.958224971627166,0.6955073752737867,26,0.6830866503688154,3.0,1.0,2.0,2.0,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_abdominal,liver,0.9621466063486708,0.726897234193421,26,0.7305058254731926,5.0,1.0,1.0,2.0,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_abdominal,spleen,0.9501525224927166,0.685268703075915,26,0.689254657035847,5.0,1.0,2.0,3.0,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_abdominal,prostate,0.963539826989697,0.8223805803774383,26,0.8052930075287075,10.0,1.0,1.0,2.0,2.0,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_head_and_neck,brain,0.9832604906549566,0.8609539488707966,23,0.8344365371831066,20.0,3.0,3.0,3.0,3.0,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_thoracic,heart,0.974274692967562,0.7896455719354379,19,0.7885863477498095,19.0,1.0,1.0,2.0,10.0,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_thoracic,sternum,0.9728801264679908,0.7430195337976182,19,0.7359503891580844,19.0,1.0,1.0,2.0,,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_thoracic,clavicula_left,0.947846833684862,0.7642773602030919,19,0.7624053175333201,10.0,1.0,1.0,2.0,10.0,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,organs_thoracic,clavicula_right,0.9516989666921486,0.7701755812896813,19,0.7668925330480914,19.0,1.0,1.0,2.0,10.0,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,pathology,inflammation,0.7383596670294129,0.6932694443390421,26,0.7069123675448233,5.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,pathology,tumor,0.7651059250612842,0.6675996765085102,26,0.6677411719903699,1.0,1.0,1.0,1.0,1.0,,
biomedparse,D_128_512_2048_8192_K_10_10_10_10,pathology,trauma,0.8300346830202989,0.5691428243177935,26,0.5208583689788807,75.0,1.0,5.0,,,,
