n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.5322445476968218,0.41401444236426854,0.5384322660239016,0.5164935898404033,0.38736508182134705,0.517589346070738,0.5198454916708936,0.4419610320198241,0.5373759739129481
2,0.5316374736957235,0.4146856840993133,0.5364033441311925,0.5165332334963417,0.38396426277596174,0.5126940520868872,0.5196071585207721,0.4420182595412616,0.5323196961872084
3,0.5330700959059219,0.40850616959831976,0.5298046625094094,0.5182118764168466,0.38373275514707295,0.5126689503013762,0.5211580117059595,0.44703498392882096,0.5341293586289371
5,0.5700627681017154,0.43455633619568046,0.5505386163348448,0.559763612691914,0.4151190487487782,0.5378633185488457,0.5852968898406118,0.4825502803474663,0.5726358227646706
10,0.612674835954209,0.4369356248179435,0.5731981853512365,0.6021480819136434,0.4178901663534932,0.5609038098487433,0.6530614157181054,0.5004208023297755,0.6084203342256248
20,0.6302049239179189,0.4501308519918581,0.583168323286055,0.6191345768073089,0.427460784623986,0.5673765931991357,0.6808627379889235,0.5191425022949403,0.6265652074872162
30,0.6391254259251111,0.4507862550960978,0.5839139242404241,0.6270740550892755,0.43092185624608326,0.5712442042533834,0.6873240020936355,0.5258366141732284,0.6338630696144079
50,0.6500982092720345,0.44963072378138846,0.5853356815915425,0.6381790537018083,0.42958501684413486,0.5733862608893437,0.6953119779293353,0.5284401094660024,0.638749325505319
75,0.6527104835568506,0.44853159299911005,0.5851598519554302,0.6420362367034382,0.4299732381801962,0.5743736244740134,0.6982841728689784,0.5311056816416456,0.641646765125047
100,0.6528595132072321,0.4471496437054632,0.5842491051430441,0.6424450489252815,0.4299877028218215,0.5744387217104515,0.6983233414551013,0.5309659452353016,0.6416170491970554
