reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_mean,dense_std,dense_min,dense_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max,relative_performance,relative_performance_fp
s0860,111,0.8917472958564758,0.0169961079955101,0.8667681217193604,0.9084572792053223,0.9284284710884094,0.002480351598933339,0.9250184893608093,0.931393027305603,0.8521077036857605,0.04165249690413475,0.7719117999076843,0.8938214778900146,0.9604911133445404,1.0465194622689782
s0860,138,0.8473203778266907,0.017363615334033966,0.8191606402397156,0.8739156723022461,0.9066815376281738,0.0048676831647753716,0.9018756151199341,0.9155994057655334,0.8141624331474304,0.04498975723981857,0.776979386806488,0.892153263092041,0.9345292064104795,1.0407264488378278
s0865,112,0.5938128232955933,0.06119556352496147,0.4827156066894531,0.6635987162590027,0.7998853921890259,0.015079155564308167,0.785567045211792,0.8285067081451416,0.6199919581413269,0.03608007729053497,0.5511789917945862,0.6496744155883789,0.7423723812114145,0.9577750412695416
s1241,211,0.7959095239639282,0.04279433190822601,0.7551220655441284,0.8677308559417725,0.8940933346748352,0.0036781502421945333,0.8900007009506226,0.8994941711425781,0.7467979192733765,0.07429461926221848,0.6214016079902649,0.8333015441894531,0.8901861730726194,1.0657629104515136
s0002,96,0.7587247490882874,0.046816956251859665,0.6978055238723755,0.8311877250671387,0.8438733816146851,0.009173905476927757,0.8372197151184082,0.8616862297058105,0.6608112454414368,0.09900812804698944,0.4836066961288452,0.7767693400382996,0.8990978571175304,1.1481716667540096
s1038,78,0.8497856259346008,0.015115542337298393,0.8247677087783813,0.8660182952880859,0.8923983573913574,0.008013224229216576,0.8834543824195862,0.906700849533081,0.7990611791610718,0.040792882442474365,0.7418662309646606,0.843012809753418,0.9522492045129696,1.0634800539638083
s0720,85,0.9174394607543945,0.015274720266461372,0.9028156399726868,0.9369641542434692,0.9515296816825867,0.0021329233422875404,0.9484643936157227,0.9549750089645386,0.7841423153877258,0.0660107433795929,0.696713387966156,0.9002776145935059,0.9641732448451734,1.1699910115177994
s0860,60,0.8529258966445923,0.04177289083600044,0.7979943156242371,0.9180718660354614,0.9135071039199829,0.004982486367225647,0.9073872566223145,0.919847846031189,0.812099277973175,0.05650387331843376,0.7324689626693726,0.8852090835571289,0.9336828285019039,1.0502729404874138
s0509,88,0.8567659258842468,0.024325015023350716,0.8291053771972656,0.8935489654541016,0.9113553166389465,0.0059570507146418095,0.9043592810630798,0.9196219444274902,0.6752210855484009,0.07812659442424774,0.594835638999939,0.8006398677825928,0.9401008698165894,1.2688672558091088
s0643,142,0.64909827709198,0.09003302454948425,0.5417340993881226,0.7680802941322327,0.8463249206542969,0.01179214846342802,0.8322635889053345,0.8655291795730591,0.5891155004501343,0.04837469011545181,0.5009812116622925,0.6359093189239502,0.7669610822639604,1.1018183643037973
