n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.5111570604634508,0.3888392857142857,0.507007231827715,0.5176266151314487,0.3921077155435586,0.5084917857132666,0.5258270855925818,0.43762062803165686,0.5135507792705536
2,0.5598655941480383,0.41553490588515607,0.5466384150084403,0.5642923998261429,0.42276141059069133,0.5538552934644917,0.584534127917653,0.47623983331394304,0.5663311501949615
3,0.5780740463067164,0.4188845174728072,0.5459774157245896,0.5792890810559114,0.4238471972971379,0.5511354556270498,0.6056114427157211,0.4751325578527683,0.5606247957766144
5,0.5934424794746535,0.3645960211124645,0.5750981508005525,0.5886650075949754,0.3440630426071858,0.5633457454230948,0.6302465768100824,0.44497543695485076,0.5974506307651315
10,0.6034902480625608,0.3637110016420361,0.5758342818046959,0.5914649938025469,0.3420886551465064,0.5637463800957372,0.6346634185213259,0.4426390440404861,0.5972199461150601
20,0.605969295104609,0.3598014888337469,0.5743268517571232,0.5920998297763407,0.3397617524296987,0.5641053507981493,0.6304736123252731,0.4390754141088515,0.5961357376701774
26,0.6059223377794261,0.35965274906986355,0.57418857742084,0.5920995678148842,0.33995645487903287,0.5641568554188825,0.6307301600796424,0.43917656536569477,0.596162890139001
30,0.6059223377794261,0.35965274906986355,0.57418857742084,0.5920995678148842,0.33995645487903287,0.5641568554188825,0.6307301600796424,0.43917656536569477,0.596162890139001
50,0.6059223377794261,0.35965274906986355,0.57418857742084,0.5920995678148842,0.33995645487903287,0.5641568554188825,0.6307301600796424,0.43917656536569477,0.596162890139001
75,0.6059223377794261,0.35965274906986355,0.57418857742084,0.5920995678148842,0.33995645487903287,0.5641568554188825,0.6307301600796424,0.43917656536569477,0.596162890139001
100,0.6059225375978311,0.35965274906986355,0.57418857742084,0.5920996242312822,0.33995645487903287,0.5641568554188825,0.6307301977214521,0.43917656536569477,0.596162890139001
