reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_mean,dense_std,dense_min,dense_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max,relative_performance,relative_performance_fp
s0209,85,0.9338070750236511,0.0287777092307806,0.8929715156555176,0.9753099083900452,0.9665338397026062,0.007638632319867611,0.9565666317939758,0.9775410294532776,0.9491197466850281,0.01831458881497383,0.922263503074646,0.9773693680763245,0.9661400735963629,0.9838664491863548
s0052,117,0.9698132276535034,0.0065235560759902,0.9592645168304443,0.9798708558082581,0.9832976460456848,0.0027572382241487503,0.979496419429779,0.9874833822250366,0.9583264589309692,0.013981382362544537,0.9435098171234131,0.9819788336753845,0.9862865344523006,1.0119862794306524
s0067,129,0.9421679377555847,0.024818189442157745,0.9199782013893127,0.9822695851325989,0.9367145299911499,0.009569479152560234,0.9229879975318909,0.9518221020698547,0.9183560609817505,0.04422398656606674,0.8486872315406799,0.9798829555511475,1.0058218460265438,1.0259288066856973
s1344,5,0.9448617100715637,0.014751657843589783,0.9206880927085876,0.9663471579551697,0.9708317518234253,0.0016972501762211323,0.9677215814590454,0.9720644354820251,0.9191325306892395,0.018044058233499527,0.8881006240844727,0.9359050393104553,0.973249698824658,1.0279928938681242
s0058,29,0.9561818242073059,0.007616951130330563,0.9416703581809998,0.9636925458908081,0.9723893404006958,0.001763923093676567,0.9701259136199951,0.9747186899185181,0.906157374382019,0.027743248268961906,0.8829846978187561,0.9596438407897949,0.9833322769800097,1.0552050352836366
s0804,27,0.9589260220527649,0.00329408491961658,0.9557344317436218,0.9650315642356873,0.9715564846992493,0.002111818641424179,0.9674267172813416,0.9734287858009338,0.9055734872817993,0.00675627076998353,0.8967800736427307,0.9151825904846191,0.9869997649695126,1.0589157429190097
s0536,28,0.9837316274642944,0.003391867969185114,0.9772356748580933,0.9864641427993774,0.9916011095046997,0.00033241414348594844,0.9914019107818604,0.9922649264335632,0.9758575558662415,0.012216398492455482,0.9535581469535828,0.9897806644439697,0.9920638632157884,1.008068873936282
s1272,163,0.939391016960144,0.015396185219287872,0.9192262887954712,0.9606781601905823,0.9709092378616333,0.0021968071814626455,0.9678708910942078,0.9738962054252625,0.907008171081543,0.011819962412118912,0.8958905339241028,0.9232295751571655,0.9675374178425719,1.035702926292259
s0003,54,0.9434159994125366,0.007515672594308853,0.9332226514816284,0.9530917406082153,0.9621192216873169,0.003207331756129861,0.9587388634681702,0.9677005410194397,0.9127206802368164,0.018848879262804985,0.8928197622299194,0.9480268359184265,0.980560390174952,1.0336305726827137
s0951,26,0.975834846496582,0.009278512559831142,0.9594127535820007,0.987781822681427,0.9859492182731628,0.0023927323054522276,0.9842048287391663,0.9906030893325806,0.9705939292907715,0.004646947141736746,0.9650475978851318,0.978056013584137,0.9897414881120393,1.00539970120114
s0002,31,0.9287589192390442,0.005771483760327101,0.9206687211990356,0.9373651742935181,0.9525225758552551,0.0029090847820043564,0.94933021068573,0.9571248888969421,0.922817587852478,0.01294604130089283,0.9067924618721008,0.9445846080780029,0.9750518704558011,1.0064382511395262
s1212,81,0.9474474191665649,0.02176520973443985,0.9077872633934021,0.9670780897140503,0.9739736318588257,0.0024797001387923956,0.970757007598877,0.9773633480072021,0.9329244494438171,0.016873309388756752,0.901581346988678,0.9524576663970947,0.9727649580803994,1.0155671445114403
s0730,168,0.9374014139175415,0.016759205609560013,0.9178659319877625,0.9581195116043091,0.9603099822998047,0.014486568048596382,0.9474667906761169,0.9883480072021484,0.9182451367378235,0.03790301829576492,0.8535160422325134,0.9645191431045532,0.976144610798067,1.0208618335271264
