base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
dinov3,D_64_256_1024_4096_K_30_30_30_30,modality,mri,0.9999988773533854,0.9915596357917784,467,0.9807161214792346,100.0,1.0,1.0,1.0,1.0,2.0,
dinov3,D_64_256_1024_4096_K_30_30_30_30,modality,ct,0.9999988773533854,0.9915596357917784,467,0.9807161171679954,100.0,1.0,1.0,1.0,1.0,2.0,
dinov3,D_64_256_1024_4096_K_30_30_30_30,sex,f,0.7794585532718565,0.6179048279630412,121,0.5991365983030682,75.0,1.0,1.0,2.0,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,sex,m,0.7794585541787611,0.6179048245621493,121,0.599136594562087,75.0,1.0,1.0,2.0,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,slice_orientation,x,0.997039143561166,0.981575780492058,328,0.9614772415027104,100.0,1.0,1.0,1.0,2.0,20.0,
dinov3,D_64_256_1024_4096_K_30_30_30_30,slice_orientation,y,0.9942353283582572,0.9514145538251226,328,0.9081349237124428,100.0,1.0,3.0,3.0,5.0,50.0,
dinov3,D_64_256_1024_4096_K_30_30_30_30,slice_orientation,z,0.9990998532053704,0.974279172103252,328,0.9604196987690401,100.0,1.0,1.0,2.0,3.0,10.0,
dinov3,D_64_256_1024_4096_K_30_30_30_30,age_group,<40,0.9079896107759272,0.7045270652666136,173,0.6602224276414184,75.0,1.0,2.0,20.0,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,age_group,>=80,0.907989515418022,0.7045270586902064,173,0.6602224440824367,75.0,1.0,2.0,20.0,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,kvp,80.0,0.8741140917406829,0.7400392711087583,233,0.6912175704722845,100.0,1.0,1.0,20.0,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,kvp,120.0,0.8741140941833413,0.7400392698874291,233,0.6912175973415278,100.0,1.0,1.0,20.0,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,institute,B,0.342489243133592,0.5,737,0.740211316057419,100.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_30_30_30_30,institute,C,0.518766425902744,0.5,737,0.6525657307644221,100.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_30_30_30_30,institute,F,0.2547690435704865,0.5,737,0.5157150661472525,2.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_30_30_30_30,institute,G,0.4044737323000989,0.4019822048836221,737,0.6274014750197461,75.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_30_30_30_30,institute,H,,,737,,,,,,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,institute,I,,,737,0.6055267943385021,100.0,,,,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,institute,J,,,737,0.6576851949000967,20.0,,,,,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,manufacturer,ge,0.9940383437917618,0.9601130986138876,794,0.9464487557435082,75.0,1.0,1.0,1.0,1.0,1.0,
dinov3,D_64_256_1024_4096_K_30_30_30_30,manufacturer,philips,0.8243538605135607,0.6841605163836074,794,0.6792084596088638,75.0,1.0,1.0,10.0,20.0,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,manufacturer,siemens,0.8360573738971662,0.6755826950022908,794,0.6752719302419429,100.0,1.0,1.0,2.0,100.0,,
dinov3,D_64_256_1024_4096_K_30_30_30_30,scanner_model,Achieva,0.95399687602165,0.7660933664758721,835,0.9563192062396539,1.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_64_256_1024_4096_K_30_30_30_30,scanner_model,Avanto_fit,0.9860195897387332,0.9850249052610698,835,0.9794081174622439,100.0,1.0,1.0,1.0,1.0,2.0,
