n_features,train_roc_auc,train_f1,train_balanced_acc,valid_roc_auc,valid_f1,valid_balanced_acc,test_roc_auc,test_f1,test_balanced_acc
1,0.8423238590872698,0.0,0.4937950360288231,0.9563192062396539,0.0177717019822283,0.5878442473651162,0.6167900758152071,0.0,0.4927971251915658
2,0.5,0.0015987210231814548,0.5,0.5,0.0010160757702217223,0.5,0.5,0.001814594828404739,0.5
3,0.8273118494795836,0.012371134020618556,0.8271617293835067,0.9082878834268279,0.0053402378833238935,0.6911939616923453,0.9384820244589763,0.012889572912658714,0.8354049888839594
5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5
10,0.5,0.0015987210231814548,0.5,0.5,0.0010160757702217223,0.5,0.5,0.001814594828404739,0.5
20,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5
30,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5
50,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5
75,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5
100,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5
