k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
1,s1407,55,0.92084139585495,0.020176295191049576,0.8907498121261597,0.9533092975616455,0.8972463607788086,0.019217627122998238,0.8650350570678711,0.9149513840675354
2,s1407,55,0.9119670987129211,0.03732616826891899,0.8505528569221497,0.9515434503555298,0.9250181913375854,0.008145369589328766,0.918936014175415,0.9408763647079468
3,s1407,55,0.8967231512069702,0.03354893624782562,0.8444403409957886,0.9379116892814636,0.9082406163215637,0.012395613826811314,0.8874650001525879,0.923232913017273
5,s1407,55,0.9221663475036621,0.005740726366639137,0.9154399037361145,0.9317594766616821,0.9310506582260132,0.010369271971285343,0.9183667302131653,0.9475581049919128
10,s1407,55,0.9241542816162109,0.010113890282809734,0.9135617613792419,0.9366024136543274,0.9598921537399292,0.007147456984966993,0.9472993612289429,0.9671096205711365
20,s1407,55,0.9336690902709961,0.012715618126094341,0.9187458157539368,0.9565785527229309,0.958325982093811,0.005285445135086775,0.9488000869750977,0.9646636247634888
50,s1407,55,0.9355886578559875,0.014024236239492893,0.9143165946006775,0.9581202864646912,0.9619476199150085,0.0033646307419985533,0.9582942724227905,0.9671096205711365
100,s1407,55,0.9379315376281738,0.010052588768303394,0.9274924397468567,0.9566587209701538,0.9630088806152344,0.005726160015910864,0.9534285068511963,0.968994677066803
1,s0744,81,0.900867760181427,0.0385093130171299,0.8499659895896912,0.9686843752861023,0.9171333312988281,0.020162433385849,0.8899354934692383,0.9461918473243713
2,s0744,81,0.9428437948226929,0.018883461132645607,0.9094269871711731,0.9634449481964111,0.9173557162284851,0.018169043585658073,0.8966769576072693,0.9435403347015381
3,s0744,81,0.9687820672988892,0.00863882526755333,0.9580098390579224,0.981702983379364,0.9328972101211548,0.013692518696188927,0.9201042056083679,0.9595279097557068
5,s0744,81,0.9767842292785645,0.009586518630385399,0.9592426419258118,0.9857770204544067,0.93809574842453,0.013937369920313358,0.9184660911560059,0.958692729473114
10,s0744,81,0.985365092754364,0.0028769683558493853,0.981702983379364,0.9885770678520203,0.9809688329696655,0.003521340899169445,0.975964367389679,0.9852088093757629
20,s0744,81,0.986660361289978,0.0017462392570450902,0.983839750289917,0.9885770678520203,0.9847935438156128,0.003473975695669651,0.9785977602005005,0.9888468980789185
50,s0744,81,0.9856942892074585,0.0025645606219768524,0.9819363951683044,0.9885770678520203,0.9862434267997742,0.0016835146816447377,0.983979344367981,0.9888676404953003
