base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,modality,mri,0.908355988261538,0.8043497679439437,258,0.8111353156901939,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,modality,ct,0.9083559899860336,0.8043497627704571,258,0.8111353294861585,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,sex,f,0.4972126495046317,0.463829141223743,34,0.4675457248236212,10.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,sex,m,0.4972126497313578,0.4638291403168385,34,0.4675457818452447,10.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,slice_orientation,x,0.9019243587399068,0.689184567481709,154,0.614199983077448,50.0,1.0,3.0,,,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,slice_orientation,y,0.824168477956946,0.6895260644080012,154,0.6684078598028911,30.0,1.0,1.0,1.0,20.0,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,slice_orientation,z,0.9643511514912086,0.7718137556014514,154,0.7176616848621142,30.0,1.0,2.0,5.0,,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,age_group,<40,0.6560129219563477,0.5845072412129975,37,0.5878494733241488,3.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,age_group,>=80,0.6560129055153296,0.5845072445012012,37,0.5878493976954651,3.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,kvp,80.0,0.6439536948164979,0.5779250798541693,63,0.5797612103489967,2.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,kvp,120.0,0.6439536997018149,0.5779250847394863,63,0.5797611004293657,2.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,institute,B,0.6503711708484589,0.5783089041953733,314,0.5684595744030603,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,institute,C,0.5003331847805159,0.5,314,0.600946771962957,50.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,institute,F,0.32093055614844,0.53229909518595,314,0.575086741470502,10.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,institute,G,0.3815789999508892,0.5717668927727778,314,0.5509219648584356,50.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,institute,H,,,314,,,,,,,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,institute,I,,,314,0.5421881928627049,100.0,,,,,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,institute,J,,,314,0.5564324258809238,100.0,,,,,,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,manufacturer,ge,0.3421438413476522,0.8555551233424192,318,0.8793561698335871,75.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,manufacturer,philips,0.5347236673407256,0.4938135256049094,318,0.5135452856923666,2.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,manufacturer,siemens,0.5707678017232872,0.5212494107960954,318,0.5307268850195681,50.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,scanner_model,Achieva,0.4995158871423901,0.5,307,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,scanner_model,Avanto_fit,0.6982829652797995,0.7333856618806165,307,0.716816189328211,30.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,scanner_model,Skyra,0.8392229568097758,0.7844187440450293,307,0.789149152445892,20.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_32_128_512_2048_K_10_20_40_80,organs_abdominal,gallbladder,0.721141123131337,0.6495235156598096,311,0.6371243267917083,50.0,1.0,1.0,1.0,1.0,,
