k,reference_id,reference_slice,sparse_mean,sparse_std,sparse_min,sparse_max,dense_fp_mean,dense_fp_std,dense_fp_min,dense_fp_max
3,s0172,68,0.9978834390640259,0.002301169326528907,0.9939955472946167,0.9998510479927063,0.9990414381027222,0.000720359617844224,0.9976522922515869,0.9996979236602783
5,s0172,68,0.9996969103813171,0.0002636091667227447,0.999183177947998,0.9998990893363953,0.9995632171630859,0.00040001297020353377,0.9987787008285522,0.9998859167098999
10,s0172,68,0.9998116493225098,0.00010777418356155977,0.9995988011360168,0.9998824000358582,0.9997151494026184,0.0001145574206020683,0.9995315670967102,0.9998487830162048
20,s0172,68,0.9998638033866882,3.8479567592730746e-05,0.9998035430908203,0.9999067187309265,0.9998694658279419,2.7841648261528462e-05,0.9998230934143066,0.9998990893363953
50,s0172,68,0.9998896718025208,1.6309533748426475e-05,0.9998704195022583,0.9999175071716309,0.9998812675476074,1.5413212167914025e-05,0.9998526573181152,0.9998990893363953
100,s0172,68,0.9998896718025208,1.6309533748426475e-05,0.9998704195022583,0.9999175071716309,0.9998990893363953,1.1153747436765116e-05,0.9998824000358582,0.9999175071716309
1,s0138,13,0.99784916639328,0.001134221674874425,0.9960842728614807,0.9991272687911987,0.9118444323539734,0.15653593838214874,0.5989040732383728,0.9946437478065491
2,s0138,13,0.9841307401657104,0.022853104397654533,0.9397251605987549,0.9992982149124146,0.9988905787467957,0.00047290290240198374,0.9984103441238403,0.9994977712631226
3,s0138,13,0.9994246363639832,6.172458233777434e-05,0.9993691444396973,0.9995415210723877,0.9983327984809875,0.0009367765742354095,0.9967079162597656,0.9996078014373779
5,s0138,13,0.9995075464248657,0.00014200404984876513,0.999313235282898,0.9996819496154785,0.9995846748352051,5.217627403908409e-05,0.9995107054710388,0.9996375441551208
10,s0138,13,0.9996526837348938,0.00010239952098345384,0.9994518756866455,0.9997304081916809,0.9995821118354797,9.871627116808668e-05,0.9994040727615356,0.9996889233589172
20,s0138,13,0.9996370077133179,9.391096682520583e-05,0.9994884133338928,0.9997374415397644,0.9996258020401001,6.533558916999027e-05,0.9995113611221313,0.9997020959854126
50,s0138,13,0.9997183084487915,1.0387227121100295e-05,0.9997075200080872,0.9997374415397644,0.9996941685676575,1.2346394214546308e-05,0.9996705055236816,0.9997062087059021
100,s0138,13,0.9997190237045288,2.1030018615419976e-05,0.9996858835220337,0.9997455477714539,0.9996856451034546,3.940549504477531e-05,0.9996153116226196,0.9997231960296631
1,s0820,110,0.9996371269226074,0.0001507158303866163,0.9994850158691406,0.9998326897621155,0.8945552706718445,0.19729211926460266,0.5003741979598999,0.9996525645256042
2,s0820,110,0.9998108148574829,7.768634532112628e-05,0.9996728897094727,0.9999045133590698,0.9996013641357422,0.0002492789935786277,0.9991248846054077,0.9998179078102112
3,s0820,110,0.9996768236160278,0.00024576159194111824,0.9991980791091919,0.9998608827590942,0.999608039855957,0.00019745728059206158,0.9992401599884033,0.9997838735580444
5,s0820,110,0.9997879862785339,0.00010560263763181865,0.9995975494384766,0.9998922944068909,0.9997435808181763,9.907114144880325e-05,0.9996188879013062,0.9999101161956787
10,s0820,110,0.9998775720596313,3.376107270014472e-05,0.999811589717865,0.9999018907546997,0.9998136758804321,0.00010566780110821128,0.9996120929718018,0.9998903274536133
20,s0820,110,0.999894917011261,8.196104317903519e-06,0.9998806118965149,0.9999052286148071,0.9998822212219238,3.307215592940338e-05,0.9998247623443604,0.9999211430549622
50,s0820,110,0.9999059438705444,8.315777449752204e-06,0.9998968839645386,0.9999211430549622,0.9999101758003235,5.962252544122748e-06,0.999902069568634,0.9999179244041443
100,s0820,110,0.9999085664749146,6.588672931684414e-06,0.999902069568634,0.9999211430549622,0.9999130368232727,6.2052413341007195e-06,0.9999052286148071,0.9999211430549622
1,s0629,108,0.9806809425354004,0.004628723952919245,0.9718278050422668,0.9844826459884644,0.3191651403903961,0.35990679264068604,-0.06510252505540848,0.9474706649780273
2,s0629,108,0.9873424768447876,0.0060942694544792175,0.9756224155426025,0.9934321641921997,0.9133971929550171,0.046423397958278656,0.8632259964942932,0.9867433309555054
3,s0629,108,0.9910973310470581,0.0010862499475479126,0.989154040813446,0.9921644926071167,0.9502382278442383,0.028899531811475754,0.8933719396591187,0.9709339141845703
5,s0629,108,0.9903214573860168,0.006627206224948168,0.9779977798461914,0.9973584413528442,0.9756526947021484,0.02325354516506195,0.9308668375015259,0.9973264932632446
10,s0629,108,0.9964153170585632,0.0016490407288074493,0.9934662580490112,0.9977927803993225,0.9926943778991699,0.00453100074082613,0.9852175116539001,0.9977081418037415
20,s0629,108,0.9966979026794434,0.001352153136394918,0.9945532083511353,0.9979093670845032,0.9957610964775085,0.0019086359534412622,0.9921462535858154,0.9974268078804016
50,s0629,108,0.996725857257843,0.0012137657031416893,0.9949163794517517,0.9979093670845032,0.9969907999038696,0.000949643726926297,0.995826005935669,0.9979093670845032
100,s0629,108,0.9969374537467957,0.0010150540620088577,0.9956521987915039,0.9979093670845032,0.9968217611312866,0.001184831839054823,0.9949986934661865,0.9979093670845032
1,s1241,98,0.9927031397819519,0.007243013475090265,0.9788119792938232,0.9987976551055908,0.8128986358642578,0.16321027278900146,0.5433552265167236,0.9911994934082031
2,s1241,98,0.9665314555168152,0.03139162063598633,0.9047023057937622,0.9891460537910461,0.8848695755004883,0.12647464871406555,0.6457016468048096,0.9914422631263733
3,s1241,98,0.9987913370132446,0.00030422696727328,0.998364269733429,0.9991797208786011,0.9971171617507935,0.0011913423659279943,0.9956704378128052,0.9988281726837158
5,s1241,98,0.9994267225265503,0.0002544722519814968,0.9989356994628906,0.9996419548988342,0.9978936314582825,0.0006799108814448118,0.9966618418693542,0.9986693263053894
10,s1241,98,0.9993727803230286,0.0002565624308772385,0.9989356994628906,0.9996419548988342,0.9995185732841492,0.00010267814650433138,0.9993818402290344,0.9996419548988342
20,s1241,98,0.9995706677436829,9.21459068194963e-05,0.9994181394577026,0.9996786117553711,0.9995430111885071,0.0001589431194588542,0.9992344379425049,0.9996786117553711
50,s1241,98,0.999612033367157,5.21850488439668e-05,0.9995248317718506,0.9996786117553711,0.9995738863945007,0.0001158704690169543,0.9993528127670288,0.9996786117553711
100,s1241,98,0.9995753169059753,8.446374704362825e-05,0.9994418621063232,0.9996786117553711,0.9996212124824524,3.8183967262739316e-05,0.9995707869529724,0.9996786117553711
1,s1227,102,0.7838371396064758,0.17926672101020813,0.5858388543128967,0.9972217082977295,0.6330138444900513,0.23231270909309387,0.3470081090927124,0.9854379296302795
2,s1227,102,0.6635653972625732,0.1594383865594864,0.4250907301902771,0.8714627623558044,0.9710164070129395,0.02931075356900692,0.9186415672302246,0.9982012510299683
3,s1227,102,0.995908260345459,0.0019351913360878825,0.9934982657432556,0.9984496831893921,0.9802151918411255,0.020357612520456314,0.9457554221153259,0.9989436864852905
5,s1227,102,0.9982698559761047,0.0005307642859406769,0.9975261092185974,0.9989436864852905,0.997191309928894,0.002404967322945595,0.9925899505615234,0.9990253448486328
10,s1227,102,0.9978247880935669,0.0007691946811974049,0.9968329668045044,0.9989436864852905,0.998487651348114,0.0007466135430149734,0.9970645904541016,0.9990253448486328
20,s1227,102,0.998585045337677,0.0004543079703580588,0.9977386593818665,0.9989902973175049,0.9986591339111328,0.0006022374145686626,0.9974792003631592,0.999070405960083
50,s1227,102,0.9989660978317261,5.392633465817198e-05,0.9988700151443481,0.9990253448486328,0.9989215731620789,0.00012503043399192393,0.9987246990203857,0.999070405960083
100,s1227,102,0.9989059567451477,0.00010123258107341826,0.9987246990203857,0.9989962577819824,0.9989968538284302,4.7682733566034585e-05,0.9989436864852905,0.999070405960083
1,s0157,131,0.9986329078674316,0.0008093434735201299,0.9972326755523682,0.9995715022087097,0.9014824032783508,0.18444766104221344,0.5327616333961487,0.9992982149124146
2,s0157,131,0.999733567237854,5.6744196626823395e-05,0.9996638298034668,0.9998209476470947,0.9992530941963196,0.00035681651206687093,0.9986846446990967,0.9997076988220215
3,s0157,131,0.9996923208236694,0.00013867681263945997,0.999423623085022,0.9998253583908081,0.9995800852775574,9.824059816310182e-05,0.9994319677352905,0.9997045397758484
5,s0157,131,0.9997202157974243,0.00011977658869000152,0.9994872808456421,0.9998148679733276,0.999599277973175,8.984353189589456e-05,0.999447226524353,0.9997076988220215
10,s0157,131,0.999820351600647,5.765276000602171e-05,0.99974125623703,0.9999011158943176,0.9996291995048523,7.484756497433409e-05,0.9995211362838745,0.9997230768203735
20,s0157,131,0.9998539686203003,3.548027962096967e-05,0.9998092651367188,0.9999011158943176,0.9998348951339722,3.98171141569037e-05,0.9997577667236328,0.9998682141304016
50,s0157,131,0.9998766779899597,1.5479843568755314e-05,0.9998598098754883,0.9999011158943176,0.9998726844787598,1.863273973867763e-05,0.999841570854187,0.9998966455459595
100,s0157,131,0.9998825788497925,1.49039024108788e-05,0.9998598098754883,0.9999011158943176,0.999886691570282,8.802216143521946e-06,0.9998748302459717,0.9998967051506042
1,s0029,189,0.9972730875015259,0.0027657023165374994,0.9919581413269043,0.9994428157806396,0.8636846542358398,0.10495522618293762,0.6856767535209656,0.976600706577301
2,s0029,189,0.9872962236404419,0.007257805205881596,0.979989230632782,0.9976499676704407,0.9915118217468262,0.005892827175557613,0.9812321662902832,0.9973348379135132
3,s0029,189,0.9985450506210327,0.001393249724060297,0.995766282081604,0.9994010925292969,0.9986141324043274,0.0011581324506551027,0.9964162111282349,0.9994645714759827
5,s0029,189,0.9983599781990051,0.0016363830072805285,0.995104193687439,0.9994341135025024,0.9992243051528931,0.0002287404495291412,0.9988343119621277,0.9995023608207703
10,s0029,189,0.9993232488632202,0.0003806622407864779,0.9985965490341187,0.9996926784515381,0.9993947744369507,0.00010410141112515703,0.999194860458374,0.999474048614502
20,s0029,189,0.9995630383491516,0.00010896923049585894,0.999405562877655,0.999718427658081,0.9994297027587891,0.00024108917568810284,0.9991151690483093,0.999718427658081
50,s0029,189,0.9996020197868347,7.244136941153556e-05,0.9995201230049133,0.999718427658081,0.9995130300521851,0.00018559118325356394,0.9991869926452637,0.999718427658081
100,s0029,189,0.9996234178543091,6.136144656920806e-05,0.9995394349098206,0.999718427658081,0.9995890855789185,9.868126653600484e-05,0.9994712471961975,0.999718427658081
1,s0209,52,0.9979936480522156,0.0006909792427904904,0.9970992207527161,0.9988070130348206,0.8481107950210571,0.11963927000761032,0.6429836750030518,0.9907124638557434
2,s0209,52,0.8951081037521362,0.13834251463413239,0.6258813142776489,0.9959703683853149,0.7853660583496094,0.0868799090385437,0.6823350191116333,0.8990225791931152
3,s0209,52,0.9953324198722839,0.004751222208142281,0.9859238266944885,0.998538076877594,0.995667576789856,0.0035597714595496655,0.9891374111175537,0.9989063739776611
5,s0209,52,0.9988554120063782,0.0005112406215630472,0.9979247450828552,0.999416172504425,0.9928252100944519,0.011568562127649784,0.969706654548645,0.9992051124572754
10,s0209,52,0.9991985559463501,8.9683810074348e-05,0.9990333318710327,0.9992920160293579,0.9988757967948914,0.00027115317061543465,0.9984482526779175,0.9993040561676025
20,s0209,52,0.9992543458938599,0.00014774389273952693,0.9990598559379578,0.9994609355926514,0.9992178678512573,0.00013558084901887923,0.9989553689956665,0.9993215203285217
50,s0209,52,0.9992615580558777,8.701802289579064e-05,0.9991095662117004,0.9993444681167603,0.9992586374282837,0.00019228438031859696,0.9990100860595703,0.9994609355926514
100,s0209,52,0.9992802739143372,9.941422467818484e-05,0.9991095662117004,0.9993630647659302,0.9993742108345032,7.848838868085295e-05,0.9992762804031372,0.9994609355926514
1,s0613,35,0.9902276992797852,0.003440507687628269,0.9845603704452515,0.9932836294174194,0.9097726941108704,0.09544993191957474,0.7233694791793823,0.9923291206359863
2,s0613,35,0.9940153360366821,0.001368419616483152,0.9917292594909668,0.9954782724380493,0.9889687299728394,0.005564734805375338,0.9786356687545776,0.993665337562561
3,s0613,35,0.9882272481918335,0.009307214058935642,0.9718940854072571,0.9961693286895752,0.9938397407531738,0.0011641456512734294,0.9920283555984497,0.9953391551971436
5,s0613,35,0.9941898584365845,0.002779854228720069,0.9911237955093384,0.9987323880195618,0.996852695941925,0.0017316836165264249,0.9940943717956543,0.9992153644561768
10,s0613,35,0.9982789754867554,0.0008681815816089511,0.9969978332519531,0.999139130115509,0.9982637166976929,0.0013368987711146474,0.9956303238868713,0.9992153644561768
20,s0613,35,0.9988418817520142,0.0004166509897913784,0.9980139136314392,0.999139130115509,0.9988564252853394,0.0005453042685985565,0.9978986382484436,0.9994086027145386
50,s0613,35,0.999025821685791,0.00035825290251523256,0.998357892036438,0.9994086027145386,0.9989820718765259,0.00023784296354278922,0.9986202716827393,0.9992153644561768
100,s0613,35,0.9991097450256348,0.00021075988479424268,0.9987773895263672,0.9994086027145386,0.9990596771240234,0.00015656041796319187,0.9987773895263672,0.9992153644561768
1,s0585,326,0.9983984231948853,0.0020454726181924343,0.994365394115448,0.9997625350952148,0.9092227816581726,0.16582831740379333,0.5776346921920776,0.9971333742141724
2,s0585,326,0.9494388699531555,0.09627469629049301,0.7569234371185303,0.9997355341911316,0.9992154836654663,0.0003818904224317521,0.9987426996231079,0.9997024536132812
3,s0585,326,0.9996026158332825,0.00029622172587551177,0.9990999698638916,0.999870777130127,0.9996539950370789,0.00020801981736440212,0.999259889125824,0.9998604655265808
5,s0585,326,0.9998357892036438,9.589147521182895e-05,0.9996463060379028,0.999905526638031,0.9998241662979126,7.047149119898677e-05,0.999686598777771,0.9998763799667358
10,s0585,326,0.9998510479927063,8.360770880244672e-05,0.9996866583824158,0.9999080300331116,0.9998371005058289,2.5054307116079144e-05,0.9997906684875488,0.9998618960380554
20,s0585,326,0.999895453453064,2.521734313631896e-05,0.9998458623886108,0.9999130964279175,0.9998663067817688,3.0329605579026975e-05,0.9998283982276917,0.9999090433120728
50,s0585,326,0.9999023675918579,9.453379789192695e-06,0.9998872876167297,0.9999130964279175,0.9999024271965027,9.215040336130187e-06,0.9998864531517029,0.9999143481254578
100,s0585,326,0.9999068379402161,5.937592050031526e-06,0.9998956322669983,0.9999130964279175,0.9999061822891235,1.0032685167971067e-05,0.9998864531517029,0.9999143481254578
1,s0680,191,0.9763412475585938,0.023356273770332336,0.9304009675979614,0.9906092882156372,0.8916525840759277,0.08651372045278549,0.7339314818382263,0.9635932445526123
2,s0680,191,0.9758890867233276,0.0068906210362911224,0.9679798483848572,0.9880832433700562,0.9896575808525085,0.0014762941282242537,0.987360417842865,0.9918344616889954
3,s0680,191,0.9831925630569458,0.003023907309398055,0.9796910285949707,0.9886138439178467,0.9889251589775085,0.003031344385817647,0.9829697608947754,0.9912886023521423
5,s0680,191,0.986678957939148,0.0017598499543964863,0.9848648309707642,0.9900315999984741,0.9901735186576843,0.003987674135714769,0.9826880693435669,0.9937044382095337
10,s0680,191,0.9914358258247375,0.00299170333892107,0.9886138439178467,0.9966267347335815,0.9945073127746582,0.0020610701758414507,0.9923089742660522,0.997343897819519
20,s0680,191,0.9965672492980957,0.0008577545522712171,0.9954560399055481,0.9976531267166138,0.9951555132865906,0.00200251373462379,0.9925390481948853,0.997343897819519
50,s0680,191,0.9965895414352417,0.0008295145817101002,0.9955677390098572,0.9976531267166138,0.9967209696769714,0.0002575082762632519,0.9963231086730957,0.9971193671226501
100,s0680,191,0.9965912103652954,0.0008332467987202108,0.9954864978790283,0.9976531267166138,0.9969379305839539,0.00048771683941595256,0.9963231086730957,0.9976531267166138
1,s1361,99,0.9964844584465027,0.001383763737976551,0.994813084602356,0.9980248212814331,0.9133793115615845,0.09120877832174301,0.7358026504516602,0.9938195943832397
2,s1361,99,0.9868423342704773,0.009369833394885063,0.9711199402809143,0.9967603087425232,0.9943550229072571,0.004405475687235594,0.9861807823181152,0.9990823864936829
3,s1361,99,0.9985492825508118,0.0007710359059274197,0.9974339008331299,0.999428391456604,0.9984897375106812,0.0009702424285933375,0.9965704679489136,0.9991676807403564
5,s1361,99,0.9988104701042175,0.0004679814737755805,0.9980688095092773,0.9992761611938477,0.9989851117134094,0.00036860330146737397,0.998440146446228,0.999525249004364
10,s1361,99,0.9991871118545532,0.0003983816714026034,0.9984320998191833,0.9995152354240417,0.9992855787277222,0.00020747784583363682,0.9990155696868896,0.9996557831764221
20,s1361,99,0.9995352029800415,8.341765351360664e-05,0.9994674921035767,0.9996939301490784,0.9994908571243286,0.00011890287714777514,0.9993247389793396,0.9996557831764221
50,s1361,99,0.9996001124382019,6.297642539720982e-05,0.9994971752166748,0.9996939301490784,0.9995969533920288,3.653766543720849e-05,0.9995442628860474,0.9996557831764221
100,s1361,99,0.9995689392089844,7.744407776044682e-05,0.9994703531265259,0.9996939301490784,0.9996165037155151,5.3231691708788276e-05,0.9995442628860474,0.9996939301490784
1,s0086,235,0.899450957775116,0.08251673728227615,0.8008074760437012,0.998344898223877,0.006304836366325617,0.43231314420700073,-0.4189661741256714,0.7924594879150391
2,s0086,235,0.9925632476806641,0.004691402893513441,0.985517144203186,0.9987834095954895,0.988386332988739,0.009222615510225296,0.9756380915641785,0.9993510246276855
3,s0086,235,0.9948655962944031,0.004248142242431641,0.9867984652519226,0.9987834095954895,0.9866477847099304,0.0221082866191864,0.9425273537635803,0.9993535280227661
5,s0086,235,0.9991348385810852,0.0002723656070884317,0.9987834095954895,0.9995515942573547,0.9983015060424805,0.0013616755604743958,0.9956992864608765,0.9994138479232788
10,s0086,235,0.999477207660675,0.0001198670724988915,0.9993243217468262,0.9996212124824524,0.9983447790145874,0.0016047543613240123,0.9952743053436279,0.9995515942573547
20,s0086,235,0.9995590448379517,8.500819967593998e-05,0.999443769454956,0.9996857643127441,0.9994651675224304,0.00011212004028493538,0.9993032217025757,0.9996212124824524
50,s0086,235,0.9995273351669312,0.0001149851523223333,0.9993667602539062,0.9996857643127441,0.9994868040084839,0.00012381773558445275,0.9992891550064087,0.9996212124824524
100,s0086,235,0.9995273351669312,0.0001149851523223333,0.9993667602539062,0.9996857643127441,0.9995392560958862,7.485745300073177e-05,0.9994527101516724,0.9996212124824524
1,s0062,251,0.9997577667236328,0.00018185465887654573,0.9994007349014282,0.9998881220817566,0.8995658159255981,0.1883068084716797,0.5231890678405762,0.9995769262313843
2,s0062,251,0.9997541308403015,6.896805280121043e-05,0.9996583461761475,0.9998606443405151,0.9997315406799316,0.0001481363724451512,0.9995431900024414,0.9999309778213501
3,s0062,251,0.9997227787971497,0.0002717293391469866,0.9992417097091675,0.9999409317970276,0.9997533559799194,0.00015721867384854704,0.9994537830352783,0.999900221824646
5,s0062,251,0.9998881220817566,3.3420361432945356e-05,0.9998318552970886,0.9999323487281799,0.9998550415039062,6.431287329178303e-05,0.9997575283050537,0.9999303817749023
10,s0062,251,0.9999276399612427,2.3882161258370616e-05,0.999891996383667,0.9999615550041199,0.9999273419380188,3.7560017517535016e-05,0.9998524188995361,0.9999487996101379
20,s0062,251,0.9999338984489441,1.7768923498806544e-05,0.999911367893219,0.9999615550041199,0.9999421834945679,8.154473107424565e-06,0.9999265670776367,0.9999487996101379
50,s0062,251,0.9999451637268066,1.1315906704112422e-05,0.9999286532402039,0.9999615550041199,0.9999454617500305,5.162945853953715e-06,0.9999366998672485,0.9999505281448364
100,s0062,251,0.9999489784240723,7.269958587130532e-06,0.9999412894248962,0.9999615550041199,0.999954342842102,4.274779257684713e-06,0.9999504685401917,0.9999615550041199
1,s0287,692,0.9978680610656738,0.002853117883205414,0.9922794699668884,0.9999184012413025,0.9113419651985168,0.15891315042972565,0.5936201810836792,0.9955853223800659
2,s0287,692,0.9958142042160034,0.008027157746255398,0.979759931564331,0.999858021736145,0.9996547698974609,0.0001939425419550389,0.999352216720581,0.9999011754989624
3,s0287,692,0.9997113943099976,0.00019525719108060002,0.9993607401847839,0.9998611807823181,0.9993966817855835,0.0005934522487223148,0.9982853531837463,0.9998720288276672
5,s0287,692,0.9998539090156555,5.741403947467916e-05,0.9997613430023193,0.9999071955680847,0.9998510479927063,2.7145240892423317e-05,0.9998176693916321,0.999897837638855
10,s0287,692,0.9998747110366821,3.1720649076305563e-06,0.9998687505722046,0.9998773336410522,0.9998607635498047,4.149184678681195e-05,0.9997801184654236,0.999897837638855
20,s0287,692,0.9998798370361328,5.3951257541484665e-06,0.9998708367347717,0.9998860359191895,0.9998779296875,2.2909300241735764e-05,0.9998511075973511,0.9999071955680847
50,s0287,692,0.9999011754989624,7.627485047123628e-06,0.9998934864997864,0.9999125599861145,0.9998940229415894,1.0740452125901356e-05,0.9998807311058044,0.9999071955680847
100,s0287,692,0.9998960494995117,9.869600035017356e-06,0.9998819828033447,0.9999125599861145,0.9999057054519653,7.495601039408939e-06,0.9998929500579834,0.9999163746833801
1,s1296,77,0.9969580769538879,0.0018509735818952322,0.9938027262687683,0.9990737438201904,0.4323350489139557,0.3201596736907959,0.04054016247391701,0.9688379764556885
2,s1296,77,0.539584755897522,0.5593703389167786,-0.14559055864810944,0.9990649223327637,0.6626383066177368,0.27344465255737305,0.2530660629272461,0.897554337978363
3,s1296,77,0.9977160692214966,0.0013860411709174514,0.995993971824646,0.999299168586731,0.9807161092758179,0.03049621172249317,0.9200927019119263,0.9992028474807739
5,s1296,77,0.9991323351860046,0.000431324151577428,0.9985026717185974,0.9996508955955505,0.9939869046211243,0.0057161427102983,0.9831436276435852,0.9990477561950684
10,s1296,77,0.9993912577629089,0.0001548861910123378,0.9991283416748047,0.9995671510696411,0.9989363551139832,0.0005383049137890339,0.9981898665428162,0.9994789361953735
20,s1296,77,0.9995412826538086,0.00010936502076219767,0.99934321641922,0.9996803998947144,0.9994451403617859,0.00017248459334950894,0.999152421951294,0.9996508955955505
50,s1296,77,0.9994889497756958,0.00012653473822865635,0.99934321641922,0.9996803998947144,0.99957275390625,6.438140553655103e-05,0.9994789361953735,0.9996803998947144
100,s1296,77,0.9995335340499878,0.00010357485007261857,0.9993622899055481,0.9996803998947144,0.999588668346405,4.6580891648773104e-05,0.9995570182800293,0.9996803998947144
1,s1280,16,0.9990266561508179,0.0004016311140730977,0.9985542893409729,0.9996240139007568,0.9147436022758484,0.14223666489124298,0.630682647228241,0.9966132044792175
2,s1280,16,0.9976685643196106,0.0018836584640666842,0.9946054220199585,0.9994091987609863,0.9978449940681458,0.0025504480581730604,0.9927975535392761,0.9994791746139526
3,s1280,16,0.9994844198226929,4.949182039126754e-05,0.9994076490402222,0.999542236328125,0.9985380172729492,0.0006399304838851094,0.9974883794784546,0.9992918968200684
5,s1280,16,0.9995180368423462,6.117938755778596e-05,0.9994411468505859,0.9995745420455933,0.9991669654846191,0.00026444336981512606,0.9987962245941162,0.9994290471076965
10,s1280,16,0.9995115399360657,2.866866998374462e-05,0.9994745850563049,0.9995508193969727,0.9993184208869934,0.00016448298993054777,0.9990785717964172,0.9995920658111572
20,s1280,16,0.9996038675308228,5.014000635128468e-05,0.9995208978652954,0.9996635913848877,0.9994263648986816,0.00018136430298909545,0.9991331696510315,0.99961256980896
50,s1280,16,0.9996311068534851,3.6390712921274826e-05,0.9995913505554199,0.9996845126152039,0.9995800852775574,9.10183516680263e-05,0.9994615912437439,0.9996845126152039
100,s1280,16,0.9996258020401001,2.490298902557697e-05,0.9996026754379272,0.9996640682220459,0.9996210336685181,2.259646680613514e-05,0.9995920658111572,0.9996581673622131
1,s0907,205,0.9979873895645142,0.0015591057017445564,0.9951927661895752,0.9995314478874207,0.916675865650177,0.12226749956607819,0.6734530925750732,0.9980689883232117
2,s0907,205,0.7967496514320374,0.39704617857933044,0.0026816492900252342,0.9991083741188049,0.9989827871322632,0.0008095910889096558,0.997536301612854,0.9996496438980103
3,s0907,205,0.9987754821777344,0.0010868397075682878,0.9966303110122681,0.9994827508926392,0.9993166923522949,0.0003249368746764958,0.998690128326416,0.9995925426483154
5,s0907,205,0.9992154836654663,0.0005626289639621973,0.998144805431366,0.9996610283851624,0.9995124936103821,0.00025350021314807236,0.9990085959434509,0.9996783137321472
10,s0907,205,0.99958336353302,0.0001086464399122633,0.9993952512741089,0.9997299313545227,0.9995906949043274,9.54611532506533e-05,0.9994584918022156,0.9997215270996094
20,s0907,205,0.9996938705444336,3.3560136216692626e-05,0.9996275901794434,0.9997172951698303,0.9996523857116699,6.999181641731411e-05,0.9995346665382385,0.9997321367263794
50,s0907,205,0.9997442960739136,2.4457667677779682e-05,0.9997116327285767,0.9997857809066772,0.999714732170105,6.206962279975414e-05,0.9996172189712524,0.9997857809066772
100,s0907,205,0.999747097492218,4.091033770237118e-05,0.9996681213378906,0.9997857809066772,0.999747633934021,3.1799296266399324e-05,0.9996971487998962,0.9997857809066772
1,s0312,9,0.998156726360321,0.0012454204261302948,0.9959562420845032,0.9993480443954468,0.9163165092468262,0.11503411829471588,0.6880004405975342,0.9968679547309875
2,s0312,9,0.7811419367790222,0.4011230170726776,-0.020475536584854126,0.9993462562561035,0.9934948086738586,0.004463177639991045,0.9861215353012085,0.9985195398330688
3,s0312,9,0.9984771013259888,0.000899396080058068,0.9973356127738953,0.9992444515228271,0.9968357086181641,0.0019489007536321878,0.9942769408226013,0.9988455772399902
5,s0312,9,0.9989201426506042,0.0005269984249025583,0.9980289936065674,0.9994988441467285,0.998518168926239,0.0007231264025904238,0.9975125193595886,0.9995361566543579
10,s0312,9,0.9994114637374878,0.0004369496600702405,0.9985712170600891,0.9997384548187256,0.9989545941352844,0.0007475453894585371,0.9976398944854736,0.9995361566543579
20,s0312,9,0.999688446521759,5.290093395160511e-05,0.9996235370635986,0.9997789263725281,0.9994826316833496,0.0002665437350515276,0.998978316783905,0.9997473955154419
50,s0312,9,0.9997398257255554,4.678069308283739e-05,0.9996667504310608,0.9997957348823547,0.9997719526290894,2.090969792334363e-05,0.9997333288192749,0.9997957348823547
100,s0312,9,0.99974524974823,4.891378557658754e-05,0.9996667504310608,0.9997957348823547,0.9997677803039551,3.0109562430880032e-05,0.9997093677520752,0.9997957348823547
1,s0606,109,0.6175293326377869,0.18269596993923187,0.5088620781898499,0.9820797443389893,0.6876101493835449,0.19215965270996094,0.4397696256637573,0.9588606357574463
2,s0606,109,0.9873006939888,0.0019445173675194383,0.985089898109436,0.9901338815689087,0.9804573059082031,0.008000874891877174,0.9691431522369385,0.9894441366195679
3,s0606,109,0.9819558262825012,0.00527673214673996,0.9739271402359009,0.9880608916282654,0.9865255355834961,0.00317717925645411,0.9803763628005981,0.9892742037773132
5,s0606,109,0.9824566841125488,0.013084132224321365,0.9606225490570068,0.9959625005722046,0.988800048828125,0.0009392527281306684,0.9876366257667542,0.9901849031448364
10,s0606,109,0.9911977648735046,0.0047620004042983055,0.9829649925231934,0.9957243800163269,0.9933806657791138,0.0010668127797544003,0.9923000931739807,0.9954243898391724
20,s0606,109,0.993481457233429,0.0016053983708843589,0.99118971824646,0.9959625005722046,0.994214653968811,0.0009028635104186833,0.9927427768707275,0.9952269196510315
50,s0606,109,0.9946591258049011,0.0010521527146920562,0.9931308031082153,0.9959625005722046,0.9938312768936157,0.0010200489778071642,0.992104709148407,0.9952269196510315
100,s0606,109,0.994390606880188,0.0009074061526916921,0.9931308031082153,0.9959625005722046,0.9942964315414429,0.0006125556537881494,0.9937551617622375,0.9954243898391724
1,s0067,64,0.7954035401344299,0.37377163767814636,0.047883860766887665,0.9863458871841431,0.6444911360740662,0.2578426003456116,0.358773410320282,0.9890491366386414
2,s0067,64,0.9852176904678345,0.00469072675332427,0.9761680960655212,0.9897617101669312,0.9700762033462524,0.013871224597096443,0.9450652599334717,0.9872736930847168
3,s0067,64,0.980869472026825,0.005231240298599005,0.9733110070228577,0.9859551191329956,0.9727094769477844,0.012126476503908634,0.9501123428344727,0.9858003854751587
5,s0067,64,0.9865082502365112,0.0023678026627749205,0.9837243556976318,0.9897750616073608,0.9644930958747864,0.03966739773750305,0.8851747512817383,0.9855678677558899
