base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
dinov3,D_32_128_512_2048_K_5_5_5_5,modality,mri,0.9999988773533854,0.7662484093511558,137,0.7666448941628439,75.0,1.0,3.0,3.0,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,modality,ct,0.9999988773533854,0.7662484093511558,137,0.7666453701236207,75.0,1.0,3.0,3.0,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,sex,f,0.7794585532718565,0.5198267246632126,21,0.5238872159900876,30.0,1.0,1.0,,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,sex,m,0.7794585541787611,0.5198267332788058,21,0.5238872269863052,50.0,1.0,1.0,,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,slice_orientation,x,0.997039143561166,0.8531366218279692,81,0.8203241540922704,81.0,1.0,1.0,1.0,10.0,,
dinov3,D_32_128_512_2048_K_5_5_5_5,slice_orientation,y,0.9942353283582572,0.8498015098802255,81,0.758986466409347,75.0,1.0,1.0,1.0,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,slice_orientation,z,0.9990998532053704,0.9169349582130232,81,0.9070673933569264,2.0,1.0,1.0,1.0,1.0,2.0,
dinov3,D_32_128_512_2048_K_5_5_5_5,age_group,<40,0.9079896107759272,0.5959083080206868,36,0.5845208971227029,2.0,1.0,1.0,,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,age_group,>=80,0.907989515418022,0.5959083080206868,36,0.584520923428332,2.0,1.0,1.0,,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,kvp,80.0,0.8741140917406829,0.6456433732800814,51,0.6348268357885226,30.0,1.0,1.0,3.0,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,kvp,120.0,0.8741140941833413,0.6456433745014107,51,0.6348268406738397,30.0,1.0,1.0,3.0,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,institute,B,0.342489243133592,0.5,179,0.6159844616303279,50.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_32_128_512_2048_K_5_5_5_5,institute,C,0.518766425902744,0.5,179,0.5556111744443046,100.0,1.0,1.0,1.0,1.0,1.0,2.0
dinov3,D_32_128_512_2048_K_5_5_5_5,institute,F,0.2547690435704865,0.5,179,0.5106546526665041,75.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_32_128_512_2048_K_5_5_5_5,institute,G,0.4044737323000989,0.5,179,0.5884020913328412,75.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_32_128_512_2048_K_5_5_5_5,institute,H,,,179,,,,,,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,institute,I,,,179,0.5582331504847494,100.0,,,,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,institute,J,,,179,0.6199691150065718,30.0,,,,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,manufacturer,ge,0.9940383437917618,0.8859268963601684,186,0.8650435312799034,30.0,2.0,2.0,2.0,2.0,,
dinov3,D_32_128_512_2048_K_5_5_5_5,manufacturer,philips,0.8243538605135607,0.6023053640237703,186,0.6134642598326439,20.0,1.0,1.0,2.0,,,
dinov3,D_32_128_512_2048_K_5_5_5_5,manufacturer,siemens,0.8360573738971662,0.63324777835512,186,0.6333201621358242,20.0,1.0,2.0,2.0,,,
