base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,modality,mri,0.908355988261538,0.8027051673937151,40,0.8023058406133317,40.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,modality,ct,0.9083559899860336,0.8027051682559629,40,0.802305838888836,40.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,sex,f,0.4972126495046317,0.4701085166839261,14,0.4725033854179952,1.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,sex,m,0.4972126497313578,0.4701085192912767,14,0.47250338598481045,1.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,x,0.9019243587399068,0.6172173260244891,29,0.5778685508321013,29.0,1.0,2.0,,,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,y,0.824168477956946,0.6573606445637161,29,0.6485805766960295,10.0,1.0,1.0,1.0,,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,z,0.9643511514912086,0.6999251081905741,29,0.6606882004337813,10.0,1.0,1.0,,,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,age_group,<40,0.6560129219563477,0.5811284377009935,26,0.5903802425417146,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,age_group,>=80,0.6560129055153296,0.5811284278363826,26,0.5903802622709363,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,kvp,80.0,0.6439536948164979,0.5784622485423557,24,0.5790894853763167,2.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,kvp,120.0,0.6439536997018149,0.5784622534276728,24,0.5790895171308768,2.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_64_256_1024_4096_K_10_10_10_10,institute,B,0.6503711708484589,0.5,46,0.5535103591974335,5.0,1.0,1.0,1.0,3.0,,
