base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,modality,mri,0.908355988261538,0.806956502510255,38,0.8044806838872082,10.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,modality,ct,0.9083559899860336,0.8069564990612639,38,0.8044806907851905,10.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,sex,f,0.4972126495046317,0.4694016193914331,8,0.46915356909450684,8.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,sex,m,0.4972126497313578,0.4694016195047961,8,0.4691535430210011,8.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,slice_orientation,x,0.9019243587399068,0.5774392606239812,27,0.5618521271011032,10.0,1.0,3.0,,,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,slice_orientation,y,0.824168477956946,0.6408586067433508,27,0.6372465551485533,3.0,1.0,1.0,1.0,,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,slice_orientation,z,0.9643511514912086,0.6497770805718069,27,0.638511725101276,20.0,1.0,2.0,,,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,age_group,<40,0.6560129219563477,0.5755564549742429,18,0.5839911806695661,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,age_group,>=80,0.6560129055153296,0.5755564549742429,18,0.583991065582439,1.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,kvp,80.0,0.6439536948164979,0.5727917194952628,18,0.5768142601522137,3.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,kvp,120.0,0.6439536997018149,0.5727916462155086,18,0.5768142687015184,3.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,institute,B,0.6503711708484589,0.5,43,0.47477099566774633,1.0,1.0,1.0,1.0,,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,institute,C,0.5003331847805159,0.5,43,0.596637619300391,43.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,institute,F,0.32093055614844,0.5,43,0.6496412008283972,43.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,institute,G,0.3815789999508892,0.5,43,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,institute,H,,,43,,,,,,,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,institute,I,,,43,0.5380830020418498,20.0,,,,,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,institute,J,,,43,0.552516793685787,2.0,,,,,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,manufacturer,ge,0.3421438413476522,0.880687677919383,45,0.8863593425443481,1.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,manufacturer,philips,0.5347236673407256,0.6141248325070654,45,0.5886944013995244,20.0,1.0,1.0,1.0,1.0,1.0,3.0
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,manufacturer,siemens,0.5707678017232872,0.529950538085863,45,0.5489194712283356,20.0,1.0,1.0,1.0,1.0,20.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,scanner_model,Achieva,0.4995158871423901,0.5742783454331277,41,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,scanner_model,Avanto_fit,0.6982829652797995,0.7175032633488947,41,0.71802726430817,3.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,scanner_model,Skyra,0.8392229568097758,0.7866093125913999,41,0.7858822233878039,20.0,1.0,1.0,1.0,1.0,1.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_abdominal,gallbladder,0.721141123131337,0.6426938664199824,44,0.6334009871041197,20.0,1.0,1.0,1.0,2.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_abdominal,kidney_left,0.6738208966336373,0.6281139281796354,44,0.6263826345473406,10.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_abdominal,liver,0.7402530603267786,0.6745044985616331,44,0.6685422637212219,44.0,1.0,1.0,1.0,1.0,5.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_abdominal,spleen,0.6709556395217048,0.6279658166168112,44,0.6249011098883283,44.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_abdominal,prostate,0.7238875921773783,0.6782453062150864,44,0.6826788701764863,10.0,1.0,1.0,1.0,1.0,2.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_head_and_neck,brain,0.7185083343341752,0.5815789841821881,26,0.57867270907304,10.0,1.0,1.0,2.0,3.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_thoracic,heart,0.7124545695119131,0.5965096092446408,36,0.5974620559942351,36.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_thoracic,sternum,0.6662272643491416,0.5432304065616882,36,0.5388367645292516,3.0,1.0,1.0,1.0,3.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_thoracic,clavicula_left,0.6831801278487927,0.6304415568539956,36,0.616953780355694,36.0,1.0,1.0,1.0,1.0,10.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,organs_thoracic,clavicula_right,0.6830491604693241,0.6270730018060755,36,0.6224979268102204,20.0,1.0,1.0,1.0,1.0,5.0,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,pathology,inflammation,0.5912561577379805,0.4935987888395516,33,0.4926570379480862,2.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,pathology,tumor,0.7043436220581343,0.6322697415639169,33,0.6307226138046356,10.0,1.0,1.0,1.0,1.0,,
biomedparse_random,D_32_128_512_2048_K_10_10_10_10,pathology,trauma,0.64031369615221,0.537515559497182,33,0.49089068634642696,2.0,1.0,1.0,1.0,,,
