base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
dinov3,D_128_512_2048_8192_K_20_40_80_160,modality,mri,0.9999988773533854,0.9999008639233036,1250,0.9991569596478177,100.0,1.0,1.0,1.0,1.0,3.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,modality,ct,0.9999988773533854,0.9999008639233038,1250,0.9991569596478178,100.0,1.0,1.0,1.0,1.0,3.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,sex,f,0.7794585532718565,0.680691981886849,390,0.634214739579525,100.0,1.0,1.0,5.0,75.0,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,sex,m,0.7794585541787611,0.6806919784859569,390,0.6342147369721746,100.0,1.0,1.0,5.0,75.0,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,slice_orientation,x,0.997039143561166,0.9934201842374616,762,0.9814922474999053,100.0,1.0,1.0,1.0,2.0,5.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,slice_orientation,y,0.9942353283582572,0.9818048343968572,762,0.9553648188585795,100.0,1.0,1.0,2.0,3.0,20.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,slice_orientation,z,0.9990998532053704,0.9938961271207224,762,0.9899834071831117,100.0,1.0,1.0,1.0,1.0,2.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,age_group,<40,0.9079896107759272,0.7981702350241577,505,0.7206086203191426,100.0,1.0,1.0,10.0,,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,age_group,>=80,0.907989515418022,0.7981702350241576,505,0.7206086236073463,100.0,1.0,1.0,10.0,,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,kvp,80.0,0.8741140917406829,0.7842632912741743,571,0.7507080582960962,100.0,1.0,1.0,2.0,20.0,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,kvp,120.0,0.8741140941833413,0.7842632912741743,571,0.7507080692880593,100.0,1.0,1.0,2.0,20.0,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,institute,B,0.342489243133592,0.6057622457716778,2144,0.8316942973895831,100.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_128_512_2048_8192_K_20_40_80_160,institute,C,0.518766425902744,0.5060198695209184,2144,0.6577113062469763,100.0,1.0,1.0,1.0,1.0,1.0,3.0
dinov3,D_128_512_2048_8192_K_20_40_80_160,institute,F,0.2547690435704865,0.5082399657474397,2144,0.6358973083013364,100.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_128_512_2048_8192_K_20_40_80_160,institute,G,0.4044737323000989,0.4165890406693472,2144,0.6182003543752209,30.0,1.0,1.0,1.0,1.0,1.0,1.0
dinov3,D_128_512_2048_8192_K_20_40_80_160,institute,H,,,2144,,,,,,,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,institute,I,,,2144,0.6378451961519127,100.0,,,,,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,institute,J,,,2144,0.6479558118411245,75.0,,,,,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,manufacturer,ge,0.9940383437917618,0.9887379395467262,2255,0.9882862106555783,75.0,1.0,1.0,1.0,1.0,2.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,manufacturer,philips,0.8243538605135607,0.6961120579734048,2255,0.6428984031418641,100.0,1.0,2.0,20.0,,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,manufacturer,siemens,0.8360573738971662,0.7428220417686884,2255,0.6670809677159876,50.0,1.0,1.0,10.0,,,
dinov3,D_128_512_2048_8192_K_20_40_80_160,scanner_model,Achieva,0.95399687602165,0.8154737601386589,2099,0.9494272533380382,50.0,1.0,20.0,20.0,20.0,20.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,scanner_model,Avanto_fit,0.9860195897387332,0.9914358251649747,2099,0.9887080924671054,30.0,1.0,1.0,1.0,2.0,2.0,30.0
dinov3,D_128_512_2048_8192_K_20_40_80_160,scanner_model,Skyra,0.9919789612498288,0.990769114523826,2099,0.9905329317497686,20.0,1.0,1.0,1.0,1.0,1.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,gallbladder,0.9046499632540534,0.8840666075729269,1410,0.8533258230991603,75.0,1.0,1.0,3.0,3.0,20.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,kidney_left,0.9450146209106866,0.9228257202800564,1410,0.8964489214097024,100.0,1.0,1.0,3.0,10.0,20.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,liver,0.9507727124345676,0.923077412066804,1410,0.8895455910564578,100.0,1.0,2.0,3.0,5.0,30.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,spleen,0.932144860489393,0.903790960259875,1410,0.8715187268436626,100.0,1.0,2.0,3.0,10.0,50.0,
dinov3,D_128_512_2048_8192_K_20_40_80_160,organs_abdominal,prostate,0.955297877507173,0.9421637559403292,1410,0.9265329059005147,100.0,1.0,2.0,5.0,20.0,20.0,
