rank,feature_idx,coefficient,abs_coefficient
1,15,5.8952823,5.8952823
2,237,5.50663,5.50663
3,58,4.8031697,4.8031697
4,228,4.570804,4.570804
5,42,4.5182266,4.5182266
6,4,4.500161,4.500161
7,0,4.1365004,4.1365004
8,36,3.6813443,3.6813443
9,1,3.5480583,3.5480583
10,506,3.4108503,3.4108503
11,2,3.4037125,3.4037125
12,804,3.3274868,3.3274868
13,30,3.1511889,3.1511889
14,23,3.1039445,3.1039445
15,31,3.0378373,3.0378373
16,27,2.8982823,2.8982823
17,302,2.7735662,2.7735662
18,33,2.5505946,2.5505946
19,29,2.4535935,2.4535935
20,57,2.3979433,2.3979433
21,210,2.3915002,2.3915002
22,112,2.3487158,2.3487158
23,147,2.3399658,2.3399658
24,75,2.312177,2.312177
25,206,2.274349,2.274349
26,71,2.2223184,2.2223184
27,880,2.2146385,2.2146385
28,238,2.1897736,2.1897736
29,28,2.1111734,2.1111734
30,410,2.039437,2.039437
31,731,2.0379064,2.0379064
32,253,2.0226727,2.0226727
33,890,2.007815,2.007815
34,78,2.005532,2.005532
35,121,1.9998164,1.9998164
36,101,1.9258789,1.9258789
37,216,1.9237372,1.9237372
38,127,1.8246127,1.8246127
39,831,1.7849137,1.7849137
40,171,1.7725253,1.7725253
41,327,1.7297798,1.7297798
42,208,1.7198464,1.7198464
43,134,1.7088404,1.7088404
44,76,1.6843166,1.6843166
45,77,1.6416645,1.6416645
46,46,1.6340047,1.6340047
47,876,1.572426,1.572426
48,117,1.5474917,1.5474917
49,98,1.5204686,1.5204686
50,132,1.505824,1.505824
51,285,1.4728206,1.4728206
52,105,1.4499751,1.4499751
53,144,1.4404358,1.4404358
54,91,1.4291234,1.4291234
55,92,1.3951062,1.3951062
56,498,1.3900852,1.3900852
57,53,1.383824,1.383824
58,45,1.3603029,1.3603029
59,133,1.3168396,1.3168396
60,162,1.2862815,1.2862815
61,400,1.2807626,1.2807626
62,844,1.2296776,1.2296776
63,1128,1.2173544,1.2173544
64,729,1.2080237,1.2080237
65,521,1.1896275,1.1896275
66,1002,1.1891383,1.1891383
67,711,1.172753,1.172753
68,289,1.1721996,1.1721996
69,615,1.1627518,1.1627518
70,548,1.1436505,1.1436505
71,385,1.1290941,1.1290941
72,14,1.1290163,1.1290163
73,241,1.12041,1.12041
74,187,1.1188788,1.1188788
75,20,1.1126342,1.1126342
76,59,1.0844895,1.0844895
77,246,1.0670528,1.0670528
78,524,1.059043,1.059043
79,191,1.0581747,1.0581747
80,984,1.0413986,1.0413986
81,849,1.0394047,1.0394047
82,531,1.0355979,1.0355979
83,179,1.0315208,1.0315208
84,404,1.0254612,1.0254612
85,574,1.0097111,1.0097111
86,811,1.005524,1.005524
87,513,1.0022048,1.0022048
88,142,1.0001215,1.0001215
89,924,0.99726075,0.99726075
90,137,0.9902379,0.9902379
91,464,0.97069544,0.97069544
92,9,0.97008246,0.97008246
93,173,0.9646222,0.9646222
94,360,0.9512128,0.9512128
95,172,0.93937254,0.93937254
96,718,0.9325438,0.9325438
97,135,0.92849535,0.92849535
98,145,0.9191795,0.9191795
99,140,0.91776323,0.91776323
100,223,0.9153139,0.9153139
