base_model,sae_config,target_group,target,dense_baseline_roc_auc,sparse_baseline_roc_auc,n_nonzero,max_roc_auc,n_at_max_roc_auc,n_features_50pct,n_features_60pct,n_features_70pct,n_features_80pct,n_features_90pct,n_features_100pct
biomedparse,D_64_256_1024_4096_K_10_10_10_10,modality,mri,0.9999886502324216,0.9839164196596936,58,0.978819924785919,2.0,1.0,1.0,1.0,1.0,2.0,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,modality,ct,0.9999886510946694,0.9839164196596936,58,0.978819924785919,2.0,1.0,1.0,1.0,1.0,2.0,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,sex,f,0.8275105199227091,0.5024187177163236,15,0.4913821359075819,20.0,1.0,,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,sex,m,0.8275105201494352,0.5024187177163236,15,0.49138213590758184,20.0,1.0,,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,x,0.9960688500398044,0.8054308044429281,21,0.7362728540126616,20.0,1.0,1.0,2.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,y,0.9923278712661368,0.7658003365962682,21,0.7567451311336715,21.0,1.0,1.0,3.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,slice_orientation,z,0.9990929701278904,0.8813580081473693,21,0.8635522975280719,21.0,1.0,1.0,1.0,3.0,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,age_group,<40,0.9404653369771802,0.6190637656932889,15,0.5986617905588032,10.0,1.0,2.0,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,age_group,>=80,0.940465340265384,0.6190637656932889,15,0.5986617905588032,10.0,1.0,2.0,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,kvp,80.0,0.877703306006336,0.697674319222535,19,0.7116356390417138,2.0,1.0,1.0,2.0,2.0,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,kvp,120.0,0.8777033096703237,0.697674319222535,19,0.7116356390417138,2.0,1.0,1.0,2.0,2.0,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,institute,B,0.5556141110158075,0.5,57,0.7883625111124717,75.0,1.0,1.0,1.0,1.0,1.0,2.0
biomedparse,D_64_256_1024_4096_K_10_10_10_10,institute,C,0.5926474824201644,0.5,57,0.7034475594571885,20.0,1.0,1.0,1.0,1.0,2.0,2.0
biomedparse,D_64_256_1024_4096_K_10_10_10_10,institute,F,0.2649838428447016,0.5,57,0.756740707220012,57.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_10_10_10_10,institute,G,0.4408712203389369,0.5,57,0.5310870778010437,100.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_10_10_10_10,institute,H,,,57,,,,,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,institute,I,,,57,0.6546043063637752,100.0,,,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,institute,J,,,57,0.5910108328479633,5.0,,,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,manufacturer,ge,0.9852162208922532,0.9467612766893676,52,0.9565317378337118,50.0,1.0,1.0,1.0,1.0,1.0,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,manufacturer,philips,0.9088828567502408,0.6088504643586509,52,0.5867679226574457,10.0,1.0,1.0,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,manufacturer,siemens,0.8975092151946638,0.7000071567977495,52,0.6988687901572536,3.0,1.0,1.0,1.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,scanner_model,Achieva,0.499124559555378,0.5,84,0.9482508834839105,10.0,1.0,1.0,1.0,1.0,1.0,1.0
biomedparse,D_64_256_1024_4096_K_10_10_10_10,scanner_model,Avanto_fit,0.9900600482502137,0.9806809343553914,84,0.9698503481246485,84.0,1.0,2.0,2.0,3.0,3.0,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,scanner_model,Skyra,0.9896107024798428,0.9858771104144728,84,0.9813569404292865,20.0,1.0,1.0,1.0,2.0,5.0,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_abdominal,gallbladder,0.9230989970648432,0.6457650701975142,43,0.6426662107023666,43.0,1.0,1.0,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_abdominal,kidney_left,0.958224971627166,0.644129829074234,43,0.6654038647055126,3.0,1.0,2.0,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_abdominal,liver,0.9621466063486708,0.6853692404275166,43,0.6734974527264462,30.0,1.0,1.0,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_abdominal,spleen,0.9501525224927166,0.6275821631194244,43,0.6196761924061358,1.0,1.0,1.0,,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_abdominal,prostate,0.963539826989697,0.7647331057081714,43,0.7612892967818365,5.0,2.0,2.0,5.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_head_and_neck,brain,0.9832604906549566,0.7223427294056353,40,0.7033096098577565,3.0,1.0,1.0,3.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_thoracic,heart,0.974274692967562,0.7647086401424291,24,0.75135318544408,24.0,1.0,1.0,1.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_thoracic,sternum,0.9728801264679908,0.7333208329761417,24,0.7245876901145549,5.0,1.0,1.0,5.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_thoracic,clavicula_left,0.947846833684862,0.7348191306881071,24,0.7315115788307708,20.0,1.0,1.0,1.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,organs_thoracic,clavicula_right,0.9516989666921486,0.7489158410273917,24,0.7460983106504957,24.0,1.0,1.0,1.0,,,
biomedparse,D_64_256_1024_4096_K_10_10_10_10,pathology,inflammation,0.7383596670294129,0.6698628358557243,37,0.6560989498235145,20.0,1.0,1.0,1.0,2.0,,
